CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
412,100070341202300412,202300412,2023-06-04,1321,341,1,2,6,15,3,14,2023-06-04T00:00:00,2023-06-05T08:00:00,2023-06-04T00:00:00,12.161737,74.497745,Case registered at Chamarajanagar PS 25 regarding online fraud. Investigation ongoing under IO Hemani.
413,100180702202300413,202300413,2023-06-24,2094,702,1,2,4,11,4,36,2023-06-24T00:00:00,2023-06-25T18:00:00,2023-06-24T00:00:00,12.581814,74.947957,Case registered at Kodagu PS 11 regarding gambling. Investigation ongoing under IO Chakradev.
414,100050200202300414,202300414,2023-08-16,1595,200,1,2,2,5,1,9,2023-08-16T00:00:00,2023-08-17T02:00:00,2023-08-16T00:00:00,15.055476,78.040869,Case registered at Bengaluru Urban PS 28 regarding robbery. Investigation ongoing under IO Gaurang.
415,100050193202500415,202500415,2025-10-18,2115,193,1,2,3,10,2,9,2025-10-18T00:00:00,2025-10-19T01:00:00,2025-10-18T00:00:00,16.066041,74.473699,Case registered at Bengaluru Urban PS 21 regarding sexual assault. Investigation ongoing under IO Vaishnavi.
416,100120513202600416,202600416,2026-03-11,64,513,1,2,5,14,1,23,2026-03-11T00:00:00,2026-03-11T08:00:00,2026-03-11T00:00:00,13.886793,77.045217,Case registered at Davanagere PS 24 regarding criminal breach of trust. Investigation ongoing under IO Saanvi.
417,100120510202500417,202500417,2025-03-26,15,510,2,2,3,8,1,23,2025-03-26T00:00:00,2025-03-26T02:00:00,2025-03-26T00:00:00,14.479417,77.380864,Case registered at Davanagere PS 21 regarding domestic violence. Investigation ongoing under IO Fariq.
418,100270984202400418,202400418,2024-09-29,1414,984,1,2,3,9,1,53,2024-09-29T00:00:00,2024-09-29T06:00:00,2024-09-29T00:00:00,16.593952,75.399588,Case registered at Udupi PS 4 regarding dowry harassment. Investigation ongoing under IO Advik.
419,100160622202300419,202300419,2023-05-31,20,622,1,2,6,16,1,32,2023-05-31T00:00:00,2023-06-01T17:00:00,2023-05-31T00:00:00,13.322916,77.722096,Case registered at Haveri PS 17 regarding identity theft. Investigation ongoing under IO Yash.
420,100250932202400420,202400420,2024-04-22,969,932,3,2,6,16,1,49,2024-04-22T00:00:00,2024-04-23T03:00:00,2024-04-22T00:00:00,12.80392,76.668663,Case registered at Shivamogga PS 10 regarding identity theft. Investigation ongoing under IO Hemangini.
421,100190738202600421,202600421,2026-04-02,481,738,2,2,3,9,1,37,2026-04-02T00:00:00,2026-04-03T07:00:00,2026-04-02T00:00:00,14.891994,78.568856,Case registered at Kolar PS 18 regarding dowry harassment. Investigation ongoing under IO Wridesh.
422,100220854202300422,202300422,2023-01-24,1671,854,3,2,4,11,1,43,2023-01-24T00:00:00,2023-01-25T07:00:00,2023-01-24T00:00:00,17.934118,77.596224,Case registered at Mysuru PS 47 regarding gambling. Investigation ongoing under IO Anvi.
423,100080354202400423,202400423,2024-01-19,688,354,1,2,1,2,1,15,2024-01-19T00:00:00,2024-01-19T16:00:00,2024-01-19T00:00:00,13.176432,77.14829,Case registered at Chikkaballapur PS 9 regarding attempt to murder. Investigation ongoing under IO Jacob.
424,100220817202600424,202600424,2026-06-07,1397,817,1,2,2,5,2,44,2026-06-07T00:00:00,2026-06-07T20:00:00,2026-06-07T00:00:00,13.797207,74.646644,Case registered at Mysuru PS 10 regarding robbery. Investigation ongoing under IO Vamakshi.
425,100170637202300425,202300425,2023-10-21,1819,637,1,1,1,2,2,34,2023-10-21T00:00:00,2023-10-21T02:00:00,2023-10-21T00:00:00,18.200236,75.679752,Case registered at Kalaburagi PS 3 regarding attempt to murder. Investigation ongoing under IO Pranit.
426,100220850202400426,202400426,2024-03-03,2212,850,4,2,5,13,3,44,2024-03-03T00:00:00,2024-03-04T08:00:00,2024-03-03T00:00:00,12.684461,78.073521,Case registered at Mysuru PS 43 regarding cheating. Investigation ongoing under IO Barkha.
427,100010008202300427,202300427,2023-06-18,1219,8,2,2,4,12,2,2,2023-06-18T00:00:00,2023-06-19T08:00:00,2023-06-18T00:00:00,12.054398,75.266963,Case registered at Bagalkot PS 8 regarding public nuisance. Investigation ongoing under IO Maanav.
428,100180700202400428,202400428,2024-08-21,55,700,2,2,2,5,2,36,2024-08-21T00:00:00,2024-08-21T16:00:00,2024-08-21T00:00:00,15.052283,76.269692,Case registered at Kodagu PS 9 regarding robbery. Investigation ongoing under IO Vedika.
429,100020057202600429,202600429,2026-06-18,489,57,1,1,1,3,3,3,2026-06-18T00:00:00,2026-06-18T09:00:00,2026-06-18T00:00:00,15.338019,77.316004,Case registered at Ballari PS 28 regarding grievous hurt. Investigation ongoing under IO Urvashi.
430,100200762202400430,202400430,2024-10-22,2476,762,3,2,1,2,2,39,2024-10-22T00:00:00,2024-10-22T02:00:00,2024-10-22T00:00:00,13.520472,74.758419,Case registered at Koppal PS 13 regarding attempt to murder. Investigation ongoing under IO Jonathan.
431,100260963202500431,202500431,2025-07-09,1889,963,1,2,6,16,2,52,2025-07-09T00:00:00,2025-07-09T13:00:00,2025-07-09T00:00:00,13.620055,76.922639,Case registered at Tumakuru PS 12 regarding identity theft. Investigation ongoing under IO Gaurang.
432,100150601202500432,202500432,2025-08-22,126,601,1,2,4,11,3,30,2025-08-22T00:00:00,2025-08-23T21:00:00,2025-08-22T00:00:00,11.66449,74.302751,Case registered at Hassan PS 25 regarding gambling. Investigation ongoing under IO Jeet.
433,100030121202300433,202300433,2023-07-25,991,121,1,2,2,7,1,5,2023-07-25T00:00:00,2023-07-25T12:00:00,2023-07-25T00:00:00,16.714566,74.847995,Case registered at Belagavi PS 35 regarding vehicle theft. Investigation ongoing under IO Ekantika.
434,100110446202400434,202400434,2024-11-06,1837,446,1,2,6,16,3,21,2024-11-06T00:00:00,2024-11-06T16:00:00,2024-11-06T00:00:00,12.673819,76.478038,Case registered at Dakshina Kannada PS 14 regarding identity theft. Investigation ongoing under IO Vyanjana.
435,100170665202300435,202300435,2023-01-22,2479,665,1,2,2,5,2,33,2023-01-22T00:00:00,2023-01-23T04:00:00,2023-01-22T00:00:00,16.381563,76.926313,Case registered at Kalaburagi PS 31 regarding robbery. Investigation ongoing under IO Darpan.
436,100060295202300436,202300436,2023-05-06,1097,295,2,2,4,12,4,11,2023-05-06T00:00:00,2023-05-06T15:00:00,2023-05-06T00:00:00,15.829415,75.406574,Case registered at Bidar PS 8 regarding public nuisance. Investigation ongoing under IO Vamakshi.
437,100110477202400437,202400437,2024-07-21,207,477,1,2,6,15,1,21,2024-07-21T00:00:00,2024-07-21T12:00:00,2024-07-21T00:00:00,14.477084,74.466766,Case registered at Dakshina Kannada PS 45 regarding online fraud. Investigation ongoing under IO Reyansh.
438,100220819202300438,202300438,2023-04-09,393,819,1,2,2,6,3,44,2023-04-09T00:00:00,2023-04-09T23:00:00,2023-04-09T00:00:00,16.419172,75.681933,Case registered at Mysuru PS 12 regarding burglary. Investigation ongoing under IO Parth.
439,100180708202300439,202300439,2023-02-13,1271,708,1,2,6,15,2,36,2023-02-13T00:00:00,2023-02-14T16:00:00,2023-02-13T00:00:00,17.934884,78.48089,Case registered at Kodagu PS 17 regarding online fraud. Investigation ongoing under IO Charvi.
440,100230886202400440,202400440,2024-05-01,300,886,1,2,1,1,1,46,2024-05-01T00:00:00,2024-05-02T12:00:00,2024-05-01T00:00:00,12.646131,75.446205,Case registered at Raichur PS 22 regarding murder. Investigation ongoing under IO Leena.
441,100050197202300441,202300441,2023-04-13,1989,197,2,2,5,13,3,9,2023-04-13T00:00:00,2023-04-13T18:00:00,2023-04-13T00:00:00,15.25804,74.952771,Case registered at Bengaluru Urban PS 25 regarding cheating. Investigation ongoing under IO Yasti.
442,100220862202600442,202600442,2026-05-05,2422,862,1,1,3,10,2,44,2026-05-05T00:00:00,2026-05-05T11:00:00,2026-05-05T00:00:00,16.759469,76.466993,Case registered at Mysuru PS 55 regarding sexual assault. Investigation ongoing under IO Falguni.
443,100301093202400443,202400443,2024-03-30,2132,1093,1,2,4,12,3,60,2024-03-30T00:00:00,2024-03-30T19:00:00,2024-03-30T00:00:00,12.302033,75.174395,Case registered at Yadgir PS 26 regarding public nuisance. Investigation ongoing under IO Yatan.
444,100271007202300444,202300444,2023-07-26,1439,1007,1,2,3,9,3,54,2023-07-26T00:00:00,2023-07-26T20:00:00,2023-07-26T00:00:00,17.182982,74.95325,Case registered at Udupi PS 27 regarding dowry harassment. Investigation ongoing under IO Oliver.
445,100170679202400445,202400445,2024-03-14,1975,679,1,2,4,12,3,33,2024-03-14T00:00:00,2024-03-15T08:00:00,2024-03-14T00:00:00,16.203647,74.45734,Case registered at Kalaburagi PS 45 regarding public nuisance. Investigation ongoing under IO Maanav.
446,100291039202300446,202300446,2023-03-16,2327,1039,1,2,5,13,3,58,2023-03-16T00:00:00,2023-03-17T09:00:00,2023-03-16T00:00:00,15.891462,75.089747,Case registered at Vijayapura PS 1 regarding cheating. Investigation ongoing under IO Nitesh.
447,100110463202300447,202300447,2023-02-06,436,463,1,2,6,16,2,22,2023-02-06T00:00:00,2023-02-07T01:00:00,2023-02-06T00:00:00,13.735825,75.248761,Case registered at Dakshina Kannada PS 31 regarding identity theft. Investigation ongoing under IO Falguni.
448,100040162202500448,202500448,2025-01-25,1075,162,1,2,6,15,1,7,2025-01-25T00:00:00,2025-01-25T01:00:00,2025-01-25T00:00:00,16.850979,76.331469,Case registered at Bengaluru Rural PS 19 regarding online fraud. Investigation ongoing under IO Bhavani.
449,100090397202500449,202500449,2025-05-02,1602,397,1,2,2,7,2,18,2025-05-02T00:00:00,2025-05-02T10:00:00,2025-05-02T00:00:00,13.658674,74.714347,Case registered at Chikkamagaluru PS 23 regarding vehicle theft. Investigation ongoing under IO Aarini.
450,100050226202500450,202500450,2025-12-27,1560,226,1,2,2,7,2,9,2025-12-27T00:00:00,2025-12-28T15:00:00,2025-12-27T00:00:00,17.856589,77.624737,Case registered at Bengaluru Urban PS 54 regarding vehicle theft. Investigation ongoing under IO Advay.
451,100050257202400451,202400451,2024-10-07,1245,257,3,2,4,11,3,10,2024-10-07T00:00:00,2024-10-07T14:00:00,2024-10-07T00:00:00,15.409353,77.077771,Case registered at Bengaluru Urban PS 85 regarding gambling. Investigation ongoing under IO Tanay.
452,100050176202400452,202400452,2024-04-19,1823,176,1,2,6,15,3,9,2024-04-19T00:00:00,2024-04-20T09:00:00,2024-04-19T00:00:00,13.706081,76.072005,Case registered at Bengaluru Urban PS 4 regarding online fraud. Investigation ongoing under IO Reyansh.
453,100190725202500453,202500453,2025-03-09,625,725,1,2,4,11,2,38,2025-03-09T00:00:00,2025-03-10T06:00:00,2025-03-09T00:00:00,15.677576,77.636574,Case registered at Kolar PS 5 regarding gambling. Investigation ongoing under IO Logan.
454,100030134202600454,202600454,2026-02-13,989,134,1,2,4,12,1,5,2026-02-13T00:00:00,2026-02-14T15:00:00,2026-02-13T00:00:00,12.152256,78.583674,Case registered at Belagavi PS 48 regarding public nuisance. Investigation ongoing under IO Janya.
455,100010025202400455,202400455,2024-05-19,1868,25,1,2,1,1,3,1,2024-05-19T00:00:00,2024-05-19T15:00:00,2024-05-19T00:00:00,16.723756,76.044773,Case registered at Bagalkot PS 25 regarding murder. Investigation ongoing under IO Akshay.
456,100230867202300456,202300456,2023-04-17,381,867,4,1,3,10,1,46,2023-04-17T00:00:00,2023-04-17T23:00:00,2023-04-17T00:00:00,12.185691,78.469999,Case registered at Raichur PS 3 regarding sexual assault. Investigation ongoing under IO Krisha.
457,100110480202500457,202500457,2025-01-07,2399,480,1,1,1,1,2,22,2025-01-07T00:00:00,2025-01-07T14:00:00,2025-01-07T00:00:00,15.860253,78.507755,Case registered at Dakshina Kannada PS 48 regarding murder. Investigation ongoing under IO Warjas.
458,100170675202400458,202400458,2024-05-13,1590,675,3,2,2,7,2,33,2024-05-13T00:00:00,2024-05-13T16:00:00,2024-05-13T00:00:00,13.373267,74.359908,Case registered at Kalaburagi PS 41 regarding vehicle theft. Investigation ongoing under IO Chatresh.
459,100200760202400459,202400459,2024-06-22,2428,760,1,2,4,11,2,40,2024-06-22T00:00:00,2024-06-23T19:00:00,2024-06-22T00:00:00,11.705914,78.317889,Case registered at Koppal PS 11 regarding gambling. Investigation ongoing under IO Krisha.
460,100170675202300460,202300460,2023-02-18,220,675,1,2,2,7,1,33,2023-02-18T00:00:00,2023-02-18T08:00:00,2023-02-18T00:00:00,16.929647,77.662853,Case registered at Kalaburagi PS 41 regarding vehicle theft. Investigation ongoing under IO Max.
461,100301088202400461,202400461,2024-09-12,2297,1088,1,2,4,11,3,60,2024-09-12T00:00:00,2024-09-12T14:00:00,2024-09-12T00:00:00,12.469426,77.099727,Case registered at Yadgir PS 21 regarding gambling. Investigation ongoing under IO Ojasvi.
462,100210788202300462,202300462,2023-05-10,120,788,1,2,6,15,1,42,2023-05-10T00:00:00,2023-05-11T17:00:00,2023-05-10T00:00:00,13.380229,74.535295,Case registered at Mandya PS 10 regarding online fraud. Investigation ongoing under IO Hemani.
463,100080359202500463,202500463,2025-02-18,2389,359,3,2,2,7,1,16,2025-02-18T00:00:00,2025-02-18T12:00:00,2025-02-18T00:00:00,17.350485,74.760913,Case registered at Chikkaballapur PS 14 regarding vehicle theft. Investigation ongoing under IO Arin.
464,100040153202400464,202400464,2024-09-25,190,153,2,2,2,5,2,7,2024-09-25T00:00:00,2024-09-25T21:00:00,2024-09-25T00:00:00,15.713999,76.390791,Case registered at Bengaluru Rural PS 10 regarding robbery. Investigation ongoing under IO Anamika.
465,100220813202500465,202500465,2025-03-20,780,813,2,2,2,5,1,44,2025-03-20T00:00:00,2025-03-20T12:00:00,2025-03-20T00:00:00,12.09273,77.662999,Case registered at Mysuru PS 6 regarding robbery. Investigation ongoing under IO Tristan.
466,100050175202300466,202300466,2023-05-31,1604,175,1,2,6,15,4,10,2023-05-31T00:00:00,2023-06-01T04:00:00,2023-05-31T00:00:00,11.680576,77.268226,Case registered at Bengaluru Urban PS 3 regarding online fraud. Investigation ongoing under IO Umang.
467,100070341202600467,202600467,2026-07-10,2095,341,1,2,6,15,2,13,2026-07-10T00:00:00,2026-07-11T07:00:00,2026-07-10T00:00:00,17.035723,74.180851,Case registered at Chamarajanagar PS 25 regarding online fraud. Investigation ongoing under IO Avi.
468,100271004202600468,202600468,2026-06-09,1337,1004,1,2,2,7,1,54,2026-06-09T00:00:00,2026-06-10T22:00:00,2026-06-09T00:00:00,14.003681,74.420322,Case registered at Udupi PS 24 regarding vehicle theft. Investigation ongoing under IO Qabil.
469,100060315202500469,202500469,2025-12-19,1113,315,1,2,6,15,3,12,2025-12-19T00:00:00,2025-12-19T14:00:00,2025-12-19T00:00:00,12.942941,76.101725,Case registered at Bidar PS 28 regarding online fraud. Investigation ongoing under IO Peter.
470,100160626202300470,202300470,2023-01-19,1036,626,1,1,1,2,1,31,2023-01-19T00:00:00,2023-01-19T17:00:00,2023-01-19T00:00:00,14.248837,76.005113,Case registered at Haveri PS 21 regarding attempt to murder. Investigation ongoing under IO Chandani.
471,100160606202300471,202300471,2023-07-16,2498,606,1,2,1,2,4,32,2023-07-16T00:00:00,2023-07-17T03:00:00,2023-07-16T00:00:00,15.783862,78.499834,Case registered at Haveri PS 1 regarding attempt to murder. Investigation ongoing under IO Ishwar.
472,100110482202400472,202400472,2024-12-17,1254,482,3,2,6,15,2,22,2024-12-17T00:00:00,2024-12-18T20:00:00,2024-12-17T00:00:00,12.785626,75.563367,Case registered at Dakshina Kannada PS 50 regarding online fraud. Investigation ongoing under IO Kavya.
473,100190735202500473,202500473,2025-12-28,2429,735,3,2,5,13,2,38,2025-12-28T00:00:00,2025-12-28T20:00:00,2025-12-28T00:00:00,12.058367,78.088696,Case registered at Kolar PS 15 regarding cheating. Investigation ongoing under IO Peter.
474,100160626202400474,202400474,2024-11-09,1025,626,1,2,2,7,1,31,2024-11-09T00:00:00,2024-11-10T12:00:00,2024-11-09T00:00:00,12.196789,75.789651,Case registered at Haveri PS 21 regarding vehicle theft. Investigation ongoing under IO Mitali.
475,100291053202400475,202400475,2024-02-05,533,1053,1,2,4,11,3,57,2024-02-05T00:00:00,2024-02-06T08:00:00,2024-02-05T00:00:00,11.647821,78.546591,Case registered at Vijayapura PS 15 regarding gambling. Investigation ongoing under IO Neel.
476,100311108202500476,202500476,2025-11-29,2298,1108,1,2,2,6,3,62,2025-11-29T00:00:00,2025-11-29T17:00:00,2025-11-29T00:00:00,15.085201,74.482602,Case registered at Vijayanagara PS 12 regarding burglary. Investigation ongoing under IO Wahab.
477,100050226202300477,202300477,2023-03-30,1746,226,1,2,5,13,1,10,2023-03-30T00:00:00,2023-03-31T05:00:00,2023-03-30T00:00:00,13.536703,75.068394,Case registered at Bengaluru Urban PS 54 regarding cheating. Investigation ongoing under IO Hema.
478,100281018202400478,202400478,2024-11-06,1550,1018,1,2,5,13,2,56,2024-11-06T00:00:00,2024-11-06T20:00:00,2024-11-06T00:00:00,18.372783,75.003172,Case registered at Uttara Kannada PS 9 regarding cheating. Investigation ongoing under IO Nachiket.
479,100180697202300479,202300479,2023-09-24,768,697,4,2,3,10,1,35,2023-09-24T00:00:00,2023-09-25T02:00:00,2023-09-24T00:00:00,17.921937,77.143533,Case registered at Kodagu PS 6 regarding sexual assault. Investigation ongoing under IO Shaurya.
480,100170643202500480,202500480,2025-01-23,610,643,1,2,4,11,1,34,2025-01-23T00:00:00,2025-01-23T13:00:00,2025-01-23T00:00:00,12.372114,75.156792,Case registered at Kalaburagi PS 9 regarding gambling. Investigation ongoing under IO Gaurav.
481,100020030202500481,202500481,2025-05-07,424,30,1,2,4,12,4,3,2025-05-07T00:00:00,2025-05-08T11:00:00,2025-05-07T00:00:00,17.511264,78.169218,Case registered at Ballari PS 1 regarding public nuisance. Investigation ongoing under IO Hemal.
482,100170639202400482,202400482,2024-03-19,1680,639,1,2,2,7,3,33,2024-03-19T00:00:00,2024-03-19T17:00:00,2024-03-19T00:00:00,15.520597,76.762788,Case registered at Kalaburagi PS 5 regarding vehicle theft. Investigation ongoing under IO Viraj.
483,100170691202300483,202300483,2023-02-17,1769,691,1,2,4,11,2,34,2023-02-17T00:00:00,2023-02-17T22:00:00,2023-02-17T00:00:00,11.761548,77.31799,Case registered at Kalaburagi PS 57 regarding gambling. Investigation ongoing under IO Omisha.
484,100110474202600484,202600484,2026-04-19,2368,474,2,2,1,3,4,21,2026-04-19T00:00:00,2026-04-19T15:00:00,2026-04-19T00:00:00,12.364829,77.910464,Case registered at Dakshina Kannada PS 42 regarding grievous hurt. Investigation ongoing under IO Lucky.
485,100170664202500485,202500485,2025-10-02,683,664,2,2,5,14,3,33,2025-10-02T00:00:00,2025-10-02T11:00:00,2025-10-02T00:00:00,12.022549,74.890172,Case registered at Kalaburagi PS 30 regarding criminal breach of trust. Investigation ongoing under IO Charan.
486,100240902202300486,202300486,2023-11-15,1889,902,1,1,3,9,1,48,2023-11-15T00:00:00,2023-11-16T12:00:00,2023-11-15T00:00:00,16.325163,76.158658,Case registered at Ramanagara PS 9 regarding dowry harassment. Investigation ongoing under IO Gaurang.
487,100060314202600487,202600487,2026-01-22,2453,314,1,2,4,11,1,11,2026-01-22T00:00:00,2026-01-22T05:00:00,2026-01-22T00:00:00,17.67635,77.16028,Case registered at Bidar PS 27 regarding gambling. Investigation ongoing under IO Upkaar.
488,100220823202500488,202500488,2025-02-13,263,823,1,2,4,12,1,43,2025-02-13T00:00:00,2025-02-13T17:00:00,2025-02-13T00:00:00,17.703456,78.04854,Case registered at Mysuru PS 16 regarding public nuisance. Investigation ongoing under IO Maanav.
