ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2860,2860,Sai Bumb,54,4,3,5,1
2861,2861,Karan Dubey,27,3,1,5,1
2862,2862,Aachal Gandhi,19,7,6,3,1
2863,2863,Maanav Bedi,51,7,1,1,1
2864,2864,Girik Nadig,45,6,6,4,1
2865,2865,Daksh Narain,48,2,6,4,1
2866,2866,Ati Zachariah,38,4,6,5,2
2867,2867,Matthew Bhagat,46,1,5,2,1
2868,2868,Suhani Sharaf,19,4,6,1,2
2869,2869,Wahab Badami,25,1,4,2,1
2870,2870,Rishi Bhakta,54,6,2,3,2
2871,2871,Thomas Chopra,69,3,3,2,1
2872,2872,Janya Shere,63,7,4,4,2
2873,2873,Triveni Sachdeva,24,5,1,1,1
2874,2874,Finn Basak,52,4,4,5,1
2875,2875,Yahvi Mitra,26,7,1,5,2
2876,2876,Ishwar Padmanabhan,56,1,6,2,2
2877,2877,Libni Rajagopal,31,5,5,2,2
2878,2878,Unnati Choudhary,50,3,6,2,1
2879,2879,Yamini Suri,56,4,3,1,1
2880,2880,Warjas Dada,70,3,5,5,1
2881,2881,Champak Johal,44,7,6,2,2
2882,2882,Kala Lanka,69,2,6,3,2
2883,2883,Raksha Sharaf,44,3,3,5,2
2884,2884,Edhitha Jayaraman,67,2,3,4,2
2885,2885,Jasmit Saraf,22,4,2,2,1
2886,2886,Kalpit Tripathi,50,1,4,1,2
2887,2887,Quincy Batra,63,2,3,5,2
2888,2888,Chandresh Kalita,48,3,5,3,1
2889,2889,Bina Narain,63,8,1,3,2
2890,2890,Idika Kala,48,4,6,2,2
2891,2891,Jacob Dugar,37,6,5,4,1
2892,2892,Priya Singh,39,6,4,2,2
2893,2893,Chandani Arya,18,2,1,2,1
2894,2894,Chavvi Krishna,49,5,5,3,1
2895,2895,Praneel Date,18,3,3,4,1
2896,2896,Manya Bandi,23,8,3,3,1
2897,2897,Eta Ranganathan,63,4,6,5,1
2898,2898,Vidhi Parsa,70,6,2,1,2
2899,2899,Bhavika Mitter,25,1,2,3,2
2900,2900,Bhavika Sood,56,4,6,4,1
2901,2901,Ojas Shukla,38,3,6,2,2
2902,2902,Shravya Doctor,32,6,4,3,2
2903,2903,Balveer Ratta,46,6,3,5,2
2904,2904,Adya Kothari,26,3,1,3,1
2905,2905,Gagan Banerjee,23,4,3,3,2
2906,2906,Unnati Arya,45,8,2,4,2
2907,2907,Neel Pandya,37,1,5,4,2
2908,2908,Oliver Mani,55,6,3,3,1
2909,2909,Triya Memon,25,4,2,4,2
2910,2910,Krishna Ghose,31,8,5,1,2
2911,2911,Kalpit Saxena,51,3,1,1,1
2912,2912,Jeevika Parekh,69,3,1,3,2
2913,2913,Abhimanyu Chacko,68,1,5,3,1
2914,2914,Aarav Seth,57,5,3,3,2
2915,2915,Maanas Buch,50,5,1,1,1
2916,2916,Bhanumati Chandra,47,2,2,4,2
2917,2917,Bachittar Shroff,46,4,1,4,2
2918,2918,Chatura Modi,21,3,3,4,2
2919,2919,Onkar Pathak,42,6,2,4,2
2920,2920,Joshua Nazareth,44,6,1,1,2
2921,2921,Januja Balan,46,6,3,1,2
2922,2922,Januja Bassi,45,2,2,5,2
2923,2923,Chavvi Dugal,60,5,6,5,1
2924,2924,Wakeeta Om,22,1,4,5,1
2925,2925,Gautam Samra,47,1,3,2,2
2926,2926,Wishi Sengupta,59,1,2,2,1
2927,2927,Ekansh Swaminathan,33,3,6,1,2
2928,2928,Raagini Parekh,27,3,1,1,2
2929,2929,Nimrat Contractor,39,1,5,5,1
2930,2930,Neelima Raj,46,7,5,5,2
2931,2931,Jackson Parekh,70,3,2,5,2
2932,2932,Yatin Nath,70,7,1,2,1
2933,2933,Azad Som,31,1,3,4,1
2934,2934,Samaksh Mistry,21,3,3,4,1
2935,2935,Ati Rana,55,2,4,4,1
2936,2936,Ranveer Chopra,58,4,2,2,1
2937,2937,Arunima Ahuja,40,2,3,3,1
2938,2938,Chakrika Nath,41,2,3,3,1
2939,2939,Neel Sawhney,68,6,1,5,1
2940,2940,Gautami Goel,18,3,2,1,1
2941,2941,Alexander Sagar,48,2,2,4,2
2942,2942,Anamika Goyal,31,8,4,3,2
2943,2943,Qarin Gopal,69,6,1,2,2
2944,2944,Nicholas Gopal,66,5,3,3,1
2945,2945,Varenya Kade,42,4,2,5,2
2946,2946,Krishna Sagar,49,2,2,1,1
2947,2947,Ishaan Kannan,52,7,4,5,1
2948,2948,Mugdha Karpe,26,7,1,5,2
2949,2949,Ishani Lad,23,6,5,4,1
2950,2950,Vasudha Mahal,58,3,2,2,1
2951,2951,Eshana Sami,40,5,4,1,2
2952,2952,Anjali Kamdar,50,4,6,5,1
2953,2953,Frado Buch,70,7,1,5,1
2954,2954,Ryan Deep,27,6,1,2,2
2955,2955,Meera Tara,55,7,4,1,2
2956,2956,Jairaj Das,48,7,3,2,1
2957,2957,Triveni Balan,42,4,3,1,2
2958,2958,Jai Dora,39,5,2,5,2
2959,2959,Riya Bera,43,1,6,2,2
2960,2960,Yadavi Sundaram,56,3,6,2,1
2961,2961,Manthan Khanna,19,5,1,4,1
2962,2962,Shaurya Raj,38,7,5,3,2
2963,2963,Kashvi Mittal,30,3,5,1,1
2964,2964,Odika Sha,61,6,2,1,1
2965,2965,Anthony Kota,35,1,3,2,2
2966,2966,Unni Bora,22,1,5,3,1
2967,2967,Timothy Rajan,31,2,4,4,1
2968,2968,Quincy Balasubramanian,70,8,6,4,1
2969,2969,Faris Gola,65,1,2,4,2
2970,2970,Krish Hegde,31,1,5,4,2
2971,2971,Tamanna Issac,68,4,1,2,1
2972,2972,Bhavya Dora,37,5,3,2,1
2973,2973,Abhimanyu Srivastava,53,3,3,4,1
2974,2974,Gautam More,56,3,2,4,1
2975,2975,Amara Mital,39,7,2,1,1
2976,2976,Finn Bhakta,34,3,2,1,1
2977,2977,Maanas Pall,43,7,2,4,1
2978,2978,Baghyawati Bhatti,43,4,1,5,2
2979,2979,Raksha Grover,50,4,1,1,2
2980,2980,Ayush Vyas,23,4,2,3,2
2981,2981,Yashasvi Varkey,68,6,5,5,1
2982,2982,Shivansh Bains,56,1,6,3,2
2983,2983,Noah Vig,18,4,2,4,1
2984,2984,Vansha Aurora,38,5,1,5,2
2985,2985,Fitan Pingle,27,4,3,5,1
2986,2986,Yahvi Dora,51,8,3,4,1
2987,2987,Finn Tella,41,5,2,4,2
2988,2988,Patrick Jayaraman,28,3,6,1,2
2989,2989,Kala Bhattacharyya,49,5,6,1,1
2990,2990,Radhika Comar,19,8,4,4,1
2991,2991,Qushi Jain,19,5,3,3,1
2992,2992,Keya Chaudhry,26,8,5,1,1
2993,2993,Vedant Oza,42,5,3,2,1
2994,2994,Vritti Prabhu,52,5,2,2,1
2995,2995,Arya Mangal,22,4,2,5,2
2996,2996,Ranbir Kashyap,70,2,2,4,1
2997,2997,Adya Apte,30,3,4,5,2
2998,2998,Tanveer Krishnan,55,1,3,5,1
2999,2999,Veer Dhillon,55,2,3,2,1
3000,3000,Lajita Kapoor,44,8,4,5,2
