EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1667,5,252,1,2,KGID101667,Jagvi,2000-05-29,2,3,0,2017-10-12
1668,28,1013,4,1,KGID101668,Chandani,1999-03-24,2,2,0,1998-05-07
1669,2,45,2,2,KGID101669,Ekansh,1978-07-13,1,4,0,2024-08-18
1670,20,769,4,3,KGID101670,Dhruv,1993-05-05,2,3,0,2021-10-16
1671,1,21,5,3,KGID101671,Anvi,1977-07-05,1,2,1,2018-08-18
1672,18,711,2,3,KGID101672,Shaurya,1978-09-30,1,3,0,2020-04-11
1673,13,522,5,1,KGID101673,Ikbal,1991-03-19,1,1,0,2017-01-06
1674,6,313,1,2,KGID101674,Gagan,1986-12-24,1,4,0,2025-03-14
1675,5,284,1,3,KGID101675,Bhavna,1983-12-31,1,5,0,2021-03-12
1676,10,409,5,2,KGID101676,Aashi,1982-01-27,2,8,0,2023-07-29
1677,28,1016,2,2,KGID101677,Irya,1985-06-01,1,5,0,2025-06-21
1678,14,576,5,1,KGID101678,Watika,1999-01-28,2,3,0,2013-12-24
1679,27,1000,2,2,KGID101679,Waida,1985-03-23,2,5,0,2019-08-30
1680,5,221,3,2,KGID101680,Viraj,1995-01-10,1,6,0,2022-07-12
1681,3,132,2,1,KGID101681,Aarav,1991-08-24,2,7,0,2025-02-04
1682,30,1087,2,1,KGID101682,Jacob,1971-07-29,1,3,0,2024-06-25
1683,23,880,4,2,KGID101683,Oeshi,1992-08-17,1,2,0,2007-04-28
1684,20,762,2,2,KGID101684,Simon,1981-08-18,1,1,0,2017-07-23
1685,1,23,3,1,KGID101685,Baghyawati,1967-12-09,2,6,0,2025-07-21
1686,3,136,2,3,KGID101686,Charita,1976-03-15,1,4,0,2019-01-11
1687,14,570,3,3,KGID101687,Abeer,1984-10-12,1,7,0,2015-05-31
1688,23,892,1,2,KGID101688,Meghana,1971-06-04,1,4,0,2024-03-21
1689,28,1012,2,2,KGID101689,Ayush,1992-03-08,2,2,0,2016-09-20
1690,8,351,3,3,KGID101690,Hamsini,1995-11-05,2,4,0,2004-08-06
1691,15,584,1,3,KGID101691,Urvi,1998-11-29,1,8,0,2010-06-12
1692,22,825,1,3,KGID101692,Vasatika,1994-08-30,1,6,0,2016-09-10
1693,3,143,2,2,KGID101693,Gautami,1972-11-01,2,5,0,2023-12-08
1694,18,709,2,3,KGID101694,Daksh,1983-04-12,2,8,0,2022-12-13
1695,21,806,1,2,KGID101695,Diya,1995-12-13,2,2,0,2007-05-03
1696,5,211,1,1,KGID101696,Garima,1986-06-06,1,3,0,2008-11-14
1697,17,662,4,3,KGID101697,Irya,1994-09-27,2,4,0,2022-10-02
1698,9,392,3,2,KGID101698,Azaan,1969-10-21,1,1,0,2025-07-21
1699,3,89,1,2,KGID101699,Noah,1979-01-31,1,5,0,2019-04-22
1700,20,778,1,1,KGID101700,Jackson,1986-12-20,1,8,0,2015-03-05
1701,17,654,4,3,KGID101701,Divya,1996-12-13,2,8,0,2018-11-04
1702,30,1069,2,3,KGID101702,Gabriel,1991-09-09,2,8,1,2009-07-11
1703,17,660,4,2,KGID101703,Siya,1984-06-14,1,2,0,2014-02-12
1704,16,607,3,2,KGID101704,Chasmum,1995-10-04,1,4,0,2007-06-03
1705,4,154,6,1,KGID101705,Baljiwan,1973-07-03,1,1,0,2023-01-18
1706,26,959,4,1,KGID101706,Sachi,1993-12-31,2,2,0,2023-06-22
1707,30,1081,2,2,KGID101707,Xiti,1984-10-03,2,8,0,2022-07-16
1708,28,1034,1,1,KGID101708,Veda,1972-10-16,1,6,0,2023-07-29
1709,25,927,4,3,KGID101709,Falak,1992-06-16,1,7,0,2014-08-06
1710,14,570,2,3,KGID101710,Zaitra,1972-06-04,2,2,0,2025-03-02
1711,5,220,3,1,KGID101711,Balhaar,1990-07-25,1,8,0,2007-05-04
1712,2,59,2,3,KGID101712,Jack,1983-03-04,2,6,0,2021-07-18
1713,5,173,2,1,KGID101713,Gagan,1967-09-11,1,7,0,2025-07-21
1714,29,1041,1,2,KGID101714,Harshil,1978-11-20,2,6,0,2024-07-21
1715,21,784,3,2,KGID101715,Devika,1985-04-03,1,5,0,2020-02-05
1716,8,362,2,3,KGID101716,Shaurya,1968-04-26,2,7,0,2025-07-21
1717,3,103,3,1,KGID101717,Aradhana,1978-06-19,1,2,0,2018-04-14
1718,2,74,2,1,KGID101718,Jacob,1985-08-26,1,2,0,2021-12-01
1719,22,829,2,1,KGID101719,Ishwar,1976-10-28,1,5,0,2019-08-28
1720,8,351,4,2,KGID101720,Yoshita,1968-01-27,2,5,0,2025-07-21
1721,5,194,1,3,KGID101721,Eiravati,1971-01-13,2,5,0,2024-08-21
1722,11,489,1,3,KGID101722,Bhanumati,1976-10-08,1,3,0,2025-02-26
1723,25,933,1,1,KGID101723,Deepa,1987-01-27,2,7,0,2010-08-20
1724,8,364,6,1,KGID101724,Sachi,1988-05-28,1,1,0,2012-12-27
1725,26,971,2,2,KGID101725,Chandresh,1969-04-11,1,8,0,2025-07-21
1726,2,36,2,2,KGID101726,Pooja,1971-02-26,1,3,0,2023-08-30
1727,5,193,1,3,KGID101727,Sanaya,1980-11-17,2,8,0,2022-04-21
1728,18,719,6,2,KGID101728,Rudra,1988-07-05,2,5,0,2012-06-28
1729,1,28,4,2,KGID101729,Farhan,1991-10-17,2,8,0,2018-04-24
1730,29,1064,3,1,KGID101730,Udyati,2000-08-29,1,7,0,2017-12-24
1731,6,291,2,1,KGID101731,Upadhriti,1986-11-10,1,7,0,2010-02-17
1732,5,183,1,2,KGID101732,Udyati,1970-11-10,1,5,0,2024-11-11
1733,31,1116,4,2,KGID101733,Maanas,1983-07-21,1,5,0,2024-10-25
1734,18,715,4,2,KGID101734,Januja,1996-10-30,2,5,0,2015-03-18
1735,2,85,2,3,KGID101735,Ganga,1980-11-19,2,2,0,2022-04-01
1736,25,932,2,2,KGID101736,Sudiksha,1994-05-16,2,2,0,2022-08-12
1737,28,1022,5,1,KGID101737,Isaiah,1984-02-17,2,3,0,2011-07-15
1738,15,594,3,3,KGID101738,Onkar,1979-07-03,1,5,0,2020-03-01
1739,3,133,4,1,KGID101739,Joshua,1977-02-24,2,1,0,2020-05-04
1740,5,253,1,2,KGID101740,Hredhaan,1984-10-28,1,7,0,2016-08-21
1741,1,2,1,1,KGID101741,Chasmum,1978-08-19,2,5,0,2022-05-25
1742,28,1029,3,3,KGID101742,Odika,1985-09-01,1,2,0,2015-12-19
1743,6,293,6,1,KGID101743,Nathan,1975-08-31,2,2,0,2021-01-05
1744,2,66,2,2,KGID101744,Harini,2000-08-31,1,7,0,2006-06-14
1745,5,201,4,2,KGID101745,Raagini,1974-08-20,2,3,0,2024-01-09
1746,17,661,4,1,KGID101746,Hema,1994-03-22,1,5,0,2011-06-09
1747,10,409,1,1,KGID101747,Faras,1986-01-25,2,8,0,2012-07-26
1748,20,770,4,2,KGID101748,Vidhi,1992-09-10,1,3,0,2018-12-05
1749,17,642,2,3,KGID101749,Eshana,1971-06-10,2,8,0,2024-09-29
1750,26,956,2,2,KGID101750,Patrick,1986-06-05,2,1,0,2022-07-11
1751,2,55,5,2,KGID101751,Ikbal,1978-01-10,1,3,0,2020-03-15
1752,16,620,4,3,KGID101752,Ladli,1990-11-11,2,3,0,2017-01-28
1753,15,601,1,2,KGID101753,Darsh,1978-09-08,1,7,0,2022-05-11
1754,25,948,4,3,KGID101754,Aadi,1970-08-19,2,1,0,2025-05-15
1755,14,554,4,3,KGID101755,Sneha,1993-04-18,1,6,0,2017-05-31
1756,15,596,2,3,KGID101756,Sanya,1985-08-13,2,1,0,2015-10-17
1757,29,1047,3,1,KGID101757,Edhitha,1974-03-16,1,3,0,2023-12-17
1758,28,1015,1,3,KGID101758,Daksha,1977-09-29,1,5,0,2023-11-28
1759,1,14,4,3,KGID101759,Hemangini,1998-10-13,1,2,0,2023-09-19
1760,6,314,3,1,KGID101760,Yashvi,2001-03-23,1,4,0,2012-03-14
1761,26,971,1,3,KGID101761,Chaitaly,1981-04-18,2,7,0,2015-01-31
1762,5,250,1,2,KGID101762,Chatresh,1969-09-04,1,4,0,2025-07-21
1763,31,1120,1,3,KGID101763,Jagrati,1967-08-01,2,2,0,2025-07-21
1764,2,45,1,3,KGID101764,Azaan,1971-04-14,1,3,0,2024-02-13
1765,31,1120,1,2,KGID101765,Meera,1975-07-21,2,5,0,2023-10-07
1766,28,1010,2,2,KGID101766,Nidra,1988-10-23,2,7,0,2020-01-28
1767,5,220,2,2,KGID101767,Oscar,1980-07-11,1,1,0,2020-07-19
1768,5,247,2,1,KGID101768,Leena,1983-09-13,2,1,0,2014-03-10
1769,24,911,1,2,KGID101769,Omisha,1996-03-24,1,8,0,2008-04-12
1770,25,939,1,1,KGID101770,Jeremiah,1972-10-18,2,4,0,2025-07-18
1771,30,1076,2,1,KGID101771,Amol,1972-02-13,1,3,0,2022-10-08
1772,18,695,2,1,KGID101772,Rajeshri,1972-06-13,2,5,0,2025-03-16
1773,3,140,5,3,KGID101773,Laksh,2000-09-14,2,7,0,1998-10-06
1774,8,370,2,3,KGID101774,Tamanna,1989-05-23,2,3,0,2013-11-13
1775,18,713,2,2,KGID101775,Pavani,1997-12-08,1,1,0,2017-01-09
1776,7,326,1,3,KGID101776,Panini,1988-09-29,1,8,0,2015-03-10
1777,26,976,1,1,KGID101777,Isha,1986-04-28,1,2,0,2016-03-15
1778,8,357,3,2,KGID101778,Abhimanyu,1975-03-25,2,2,0,2022-02-06
1779,12,513,1,3,KGID101779,Warjas,1987-03-16,1,8,0,2022-10-17
1780,2,61,5,2,KGID101780,Jeevika,1991-10-07,1,8,0,2009-06-23
1781,10,410,1,2,KGID101781,Vasudha,1968-09-09,2,5,0,2025-07-21
1782,7,332,2,3,KGID101782,Vasatika,1991-07-09,1,2,0,2006-01-16
1783,5,198,1,1,KGID101783,Ati,2000-04-02,1,6,0,1997-01-13
1784,31,1120,4,2,KGID101784,Gaurang,1983-05-13,1,8,0,2012-08-25
1785,10,425,2,2,KGID101785,Faras,1975-11-22,2,6,0,2023-05-03
1786,5,283,4,2,KGID101786,Devika,1990-10-24,2,7,0,2015-11-16
1787,4,161,1,3,KGID101787,Advay,1988-05-25,2,2,0,2023-09-20
1788,11,473,1,3,KGID101788,Upasna,1983-06-30,2,1,0,2018-09-24
1789,15,594,5,2,KGID101789,Ira,1987-01-26,2,6,0,2013-07-09
1790,7,324,5,1,KGID101790,Bimala,2000-03-19,1,5,0,2019-04-19
1791,3,117,2,1,KGID101791,Daksha,1973-04-01,2,5,0,2024-05-01
1792,2,67,1,2,KGID101792,Darsh,1992-04-09,1,6,0,2015-07-09
1793,3,122,1,3,KGID101793,Charan,1988-12-13,2,1,0,2017-07-15
1794,4,150,4,3,KGID101794,Avi,1989-11-13,1,6,1,2011-05-22
1795,22,853,2,3,KGID101795,Yashasvi,1977-04-21,1,8,0,2018-03-19
1796,14,555,3,1,KGID101796,Zayyan,1970-03-02,1,8,0,2025-05-03
1797,18,718,2,2,KGID101797,Aarini,1972-01-22,1,1,0,2023-05-25
1798,2,54,4,1,KGID101798,Owen,1968-01-14,2,1,0,2025-07-21
1799,3,107,2,2,KGID101799,Sanya,1998-07-01,1,7,0,2017-12-25
1800,5,283,1,1,KGID101800,Warinder,1980-02-16,2,6,0,2016-06-25
1801,24,895,5,1,KGID101801,Bachittar,1984-01-16,1,2,0,2022-07-17
1802,11,466,2,3,KGID101802,Maanav,1979-03-18,1,1,0,2016-05-25
1803,12,512,4,1,KGID101803,Warhi,1987-10-21,1,3,0,2022-05-06
1804,15,579,1,2,KGID101804,Leela,1993-02-23,1,5,0,2011-06-19
1805,22,815,2,1,KGID101805,Oliver,1975-08-24,1,2,0,2022-03-12
1806,31,1114,1,3,KGID101806,Hemani,1974-09-21,2,4,0,2024-03-22
1807,16,620,5,3,KGID101807,Jack,1969-05-26,2,4,0,2025-07-21
1808,14,548,1,3,KGID101808,Vamakshi,1969-05-04,1,1,0,2025-07-21
1809,22,842,3,3,KGID101809,Vivaan,1977-10-19,2,5,0,2023-07-10
1810,5,281,4,3,KGID101810,Urvi,1980-06-19,1,5,0,2022-04-25
1811,10,432,1,3,KGID101811,Radhika,1976-06-25,1,1,1,2022-04-07
1812,24,902,3,2,KGID101812,Saumya,1967-12-16,1,1,0,2025-07-21
1813,2,70,1,3,KGID101813,Benjamin,1980-07-17,2,5,0,2018-01-10
1814,5,174,1,3,KGID101814,Irya,1970-11-12,2,8,0,2025-01-30
1815,21,784,2,1,KGID101815,Anjali,2000-01-24,1,4,0,2007-12-09
1816,23,883,2,3,KGID101816,Guneet,1978-12-10,2,1,0,2018-12-15
1817,18,713,5,3,KGID101817,Triya,1976-03-27,2,5,0,2022-08-23
1818,11,444,4,2,KGID101818,Robert,1993-11-03,2,7,0,2019-07-13
1819,3,117,4,3,KGID101819,Pranit,1985-03-26,2,5,0,2020-05-24
1820,30,1096,2,3,KGID101820,Abhiram,1978-03-16,2,3,0,2016-08-24
1821,26,958,3,1,KGID101821,Guneet,1995-10-31,1,1,0,1999-11-12
1822,14,562,1,1,KGID101822,Indali,1985-05-31,2,6,0,2020-07-09
1823,2,80,3,2,KGID101823,Reyansh,1975-01-05,2,5,0,2021-04-02
1824,1,26,1,3,KGID101824,Dakshesh,1968-09-16,2,5,0,2025-07-21
1825,24,909,2,2,KGID101825,Teerth,1999-06-19,1,8,0,2015-04-02
1826,19,735,2,3,KGID101826,Jagdish,1999-11-15,1,7,0,2014-09-11
1827,4,163,1,3,KGID101827,Keya,1970-06-28,2,2,0,2025-02-26
1828,13,529,4,2,KGID101828,Qasim,1989-11-14,2,8,0,2023-07-20
1829,8,358,1,3,KGID101829,Zehaan,1998-01-07,1,4,0,2016-09-22
1830,2,79,1,3,KGID101830,Faqid,1977-07-27,2,6,0,2022-11-01
1831,11,467,1,3,KGID101831,Aradhana,1989-04-10,2,5,0,2024-01-03
1832,19,724,2,1,KGID101832,Ekiya,1993-09-17,1,6,0,2018-03-02
1833,29,1039,2,3,KGID101833,Aradhana,1976-04-20,1,4,0,2024-01-07
1834,20,761,4,3,KGID101834,Gaurangi,1993-12-22,2,2,0,2010-09-28
1835,15,580,1,2,KGID101835,Alka,2001-06-01,2,6,1,2001-10-26
1836,20,768,2,2,KGID101836,Sai,1973-08-08,1,3,0,2021-10-30
1837,15,596,5,3,KGID101837,Vyanjana,1988-04-21,1,2,0,2009-12-11
1838,17,642,2,3,KGID101838,Raagini,1971-03-29,2,4,0,2024-08-19
1839,2,67,3,1,KGID101839,Riya,1974-12-24,2,2,0,2023-10-08
1840,11,460,2,3,KGID101840,Elijah,1991-11-17,2,2,0,2005-10-28
1841,30,1081,4,3,KGID101841,Sanaya,1969-12-12,2,8,0,2025-07-21
1842,9,400,4,2,KGID101842,Aadi,1968-03-11,1,6,0,2025-07-21
1843,19,742,1,2,KGID101843,Amaira,1999-04-10,1,4,0,2015-06-29
1844,22,840,2,2,KGID101844,Mahika,1972-09-15,1,6,0,2023-07-18
1845,11,472,2,2,KGID101845,Vritti,1987-02-03,1,3,0,2016-10-30
1846,12,502,4,2,KGID101846,Ekaraj,1983-10-24,1,5,0,2017-03-17
1847,18,700,1,1,KGID101847,Vasatika,1985-12-01,2,7,0,2009-08-09
1848,6,304,2,3,KGID101848,Jagrati,1971-09-04,1,3,0,2024-08-15
1849,2,32,1,2,KGID101849,Christopher,1978-11-21,2,8,0,2019-04-12
1850,5,259,4,2,KGID101850,Gautam,1989-01-19,1,3,1,2024-09-23
1851,5,272,2,3,KGID101851,Harini,1979-12-23,2,7,0,2024-02-01
1852,22,824,3,1,KGID101852,Bimala,1970-04-16,2,2,0,2025-01-04
1853,17,690,2,3,KGID101853,Balveer,1989-07-30,1,1,0,2009-01-31
1854,19,727,5,2,KGID101854,Chandani,2000-06-13,2,7,0,2015-01-13
1855,26,978,3,3,KGID101855,Jagrati,1991-03-20,1,2,0,2023-04-11
1856,1,16,2,2,KGID101856,Raksha,1984-02-04,2,7,0,2023-10-31
1857,8,362,2,3,KGID101857,Reyansh,1992-07-21,2,2,0,2005-10-09
1858,28,1011,1,3,KGID101858,William,1968-06-01,2,5,0,2025-07-21
1859,17,653,4,1,KGID101859,Darika,1984-03-09,1,4,0,2011-07-02
1860,14,570,2,3,KGID101860,Shivani,1984-07-17,2,2,0,2025-01-10
1861,7,340,1,2,KGID101861,Harinakshi,2000-06-01,2,8,0,1995-01-23
1862,8,347,1,2,KGID101862,Brijesh,1969-06-17,1,4,0,2025-07-21
1863,6,289,1,3,KGID101863,Tara,1981-05-05,1,1,0,2016-02-03
1864,2,82,5,3,KGID101864,Manthan,1999-07-08,1,1,0,2021-08-28
1865,2,53,2,2,KGID101865,Ekbal,1992-10-01,2,8,0,2007-11-30
1866,25,930,1,1,KGID101866,Anirudh,1968-10-21,1,8,0,2025-07-21
1867,28,1011,1,1,KGID101867,Chakradev,1983-07-30,2,2,0,2024-05-27
1868,4,162,3,1,KGID101868,Akshay,1975-10-21,1,6,0,2023-06-12
1869,17,687,1,3,KGID101869,Damyanti,1973-05-30,1,6,0,2021-10-01
1870,2,79,2,3,KGID101870,Onkar,1995-06-17,2,4,0,2002-01-30
1871,2,73,5,3,KGID101871,Hitesh,1995-12-16,1,4,0,2001-03-20
1872,20,771,4,1,KGID101872,Thomas,1971-06-08,1,5,0,2024-09-28
1873,27,993,4,3,KGID101873,Geetika,1969-09-12,2,5,0,2025-07-21
1874,5,182,5,3,KGID101874,Neelima,1995-02-23,1,1,0,2025-02-01
1875,27,1005,2,1,KGID101875,Laksh,1978-07-30,1,1,0,2025-05-02
1876,13,539,3,3,KGID101876,Tanay,1978-06-27,1,6,0,2025-03-26
1877,8,369,4,1,KGID101877,Gautami,1993-07-15,2,8,0,2015-10-15
1878,21,804,2,3,KGID101878,Ojasvi,1969-09-14,2,5,0,2025-07-21
1879,5,231,5,2,KGID101879,Nitesh,1973-04-08,2,8,0,2023-01-12
1880,23,871,1,2,KGID101880,Banjeet,1982-06-20,2,2,0,2024-08-02
1881,22,816,3,2,KGID101881,Krisha,1972-02-02,2,7,0,2024-12-04
1882,2,60,1,3,KGID101882,Vidhi,1993-12-29,1,7,0,2001-12-05
1883,17,662,1,2,KGID101883,Gaurav,1970-04-19,2,7,0,2024-07-23
1884,23,871,2,1,KGID101884,Bhanumati,1991-08-02,2,8,0,2016-08-12
1885,18,696,3,1,KGID101885,Vamakshi,1981-09-15,2,8,0,2023-03-29
1886,7,342,2,3,KGID101886,Anika,1991-02-04,1,6,0,2008-02-02
1887,31,1106,1,3,KGID101887,Owen,1985-05-04,1,7,0,2016-02-22
1888,17,683,5,3,KGID101888,Pranit,1988-04-24,1,1,0,2007-04-09
1889,19,742,2,1,KGID101889,Gaurang,1991-12-09,2,4,0,2017-01-06
1890,7,331,5,2,KGID101890,Ijaya,1988-11-17,2,4,0,2021-06-03
1891,12,510,5,1,KGID101891,Rehaan,1981-10-16,1,2,0,2020-03-30
1892,27,994,1,2,KGID101892,Girish,1971-07-20,2,1,0,2024-08-12
1893,12,507,1,3,KGID101893,Yashica,1988-08-06,1,7,0,2022-12-11
1894,5,269,4,2,KGID101894,Sathvik,1975-01-04,1,2,0,2024-03-04
1895,22,851,1,3,KGID101895,Manthan,1976-12-13,1,2,0,2019-11-29
1896,21,802,1,3,KGID101896,Urvi,1990-11-08,2,6,0,2024-11-21
1897,2,48,1,2,KGID101897,Caleb,1984-06-20,1,2,0,2012-12-13
1898,26,966,2,2,KGID101898,Shaurya,1969-05-22,1,4,0,2025-07-21
1899,14,571,2,3,KGID101899,Sudiksha,1982-05-02,1,7,0,2016-11-24
1900,28,1018,3,2,KGID101900,Patrick,1969-01-09,1,8,0,2025-07-21
1901,2,51,2,1,KGID101901,Yutika,1972-12-04,2,6,0,2022-08-22
1902,5,224,3,2,KGID101902,Sai,1971-07-02,1,2,0,2025-05-05
1903,8,347,1,2,KGID101903,Rushil,1987-09-15,1,2,0,2013-06-02
1904,26,970,2,3,KGID101904,Victor,1992-12-15,1,1,0,2023-03-20
1905,12,517,2,3,KGID101905,Guneet,1994-01-15,2,3,0,2008-09-14
1906,22,833,4,2,KGID101906,Ryan,1975-08-13,1,8,0,2022-01-10
1907,17,642,5,1,KGID101907,Urishilla,1980-04-27,2,8,0,2016-12-24
1908,29,1054,2,3,KGID101908,Rajata,1987-06-13,1,2,0,2008-07-13
1909,4,159,2,1,KGID101909,Suhani,1972-06-25,1,2,0,2025-05-03
1910,24,897,4,1,KGID101910,Tanvi,1973-08-10,1,7,0,2023-01-17
1911,30,1075,2,3,KGID101911,Anamika,1992-01-11,2,7,0,2017-02-01
1912,5,241,2,2,KGID101912,Darpan,1974-06-06,2,6,0,2021-03-10
1913,20,762,2,1,KGID101913,Udyati,1977-02-03,1,5,0,2018-06-10
1914,10,419,4,3,KGID101914,Hemal,1983-02-23,2,5,0,2013-12-13
1915,10,432,5,3,KGID101915,Naksh,1975-01-11,1,3,0,2021-04-28
1916,26,971,1,2,KGID101916,Onkar,1994-05-26,1,3,0,2016-07-02
1917,1,12,1,1,KGID101917,Victor,1987-03-18,1,2,0,2017-07-02
1918,17,678,1,3,KGID101918,Vrinda,1970-06-29,2,3,0,2025-05-29
1919,11,463,1,1,KGID101919,Urvashi,1996-11-13,1,5,0,2004-05-25
1920,23,873,2,2,KGID101920,Priya,1996-01-05,2,7,0,2006-02-02
1921,31,1109,3,1,KGID101921,Falak,1992-08-01,1,3,0,2008-03-23
1922,11,444,1,2,KGID101922,Manthan,1982-04-26,1,3,0,2015-06-11
1923,21,785,1,3,KGID101923,Omisha,1998-08-15,2,8,0,2022-08-08
1924,1,6,4,1,KGID101924,Upma,2000-11-17,1,3,0,1995-10-18
1925,26,974,4,2,KGID101925,Pavani,1992-06-29,1,1,0,2014-02-24
1926,24,901,2,2,KGID101926,Guneet,1985-08-12,2,5,0,2017-03-21
1927,5,241,1,2,KGID101927,Advik,1982-12-08,2,7,0,2015-09-05
1928,19,728,1,3,KGID101928,Tejas,1991-02-14,2,2,0,2012-07-01
1929,11,439,5,3,KGID101929,Gautam,1972-01-25,2,3,0,2023-06-10
1930,24,905,2,2,KGID101930,Neel,1968-02-04,1,7,0,2025-07-21
1931,8,365,1,2,KGID101931,Arjun,1991-06-20,2,6,0,2022-06-05
1932,11,438,3,1,KGID101932,Lakshit,2000-10-02,2,6,0,2008-12-05
1933,1,22,1,2,KGID101933,Kamala,1997-04-11,1,1,0,2008-11-26
1934,17,673,1,2,KGID101934,Aarav,1988-11-12,2,1,0,2019-12-05
1935,2,69,3,3,KGID101935,Gaurangi,1996-10-22,2,7,0,2000-06-18
1936,13,519,1,1,KGID101936,Anamika,1985-08-09,1,8,1,2014-04-19
1937,25,931,2,2,KGID101937,Sarthak,1991-04-16,1,1,0,2017-01-10
1938,6,314,3,1,KGID101938,Gautami,1994-05-03,1,2,0,2002-07-30
1939,5,245,1,3,KGID101939,Januja,1992-07-27,1,6,0,2003-10-25
1940,31,1115,1,1,KGID101940,Jasmit,1997-09-29,1,6,0,2000-08-29
1941,17,649,4,1,KGID101941,Jeevika,1983-05-18,2,1,0,2012-02-15
1942,22,826,2,3,KGID101942,Ekalinga,1973-07-06,1,2,0,2023-10-15
1943,28,1028,1,2,KGID101943,Lakshit,1986-08-15,1,3,0,2021-09-14
1944,14,565,3,3,KGID101944,Ishaan,2000-12-01,2,3,0,2001-12-13
1945,1,7,1,3,KGID101945,Shaurya,1989-08-15,2,2,0,2020-04-19
1946,5,177,2,2,KGID101946,Ekani,1993-02-28,1,2,0,2019-10-25
1947,8,374,3,1,KGID101947,Pallavi,1979-07-19,2,1,0,2018-03-24
1948,1,22,1,2,KGID101948,Hemani,1976-12-22,2,2,0,2018-12-30
1949,12,506,1,3,KGID101949,Jason,1982-12-08,1,3,0,2019-01-26
1950,20,777,3,1,KGID101950,Brinda,1983-07-16,2,3,0,2018-12-31
1951,22,848,1,1,KGID101951,Dominic,1982-12-03,2,4,0,2017-05-03
1952,15,605,1,2,KGID101952,Gagan,1973-12-16,2,2,0,2025-02-01
1953,19,745,1,3,KGID101953,Bhavya,1970-04-12,2,3,0,2025-06-13
1954,21,790,1,3,KGID101954,Nitesh,2000-02-19,1,7,0,1996-12-09
1955,15,592,1,3,KGID101955,Watika,1976-12-07,2,2,0,2023-06-07
1956,10,432,1,2,KGID101956,Arin,1972-09-02,2,1,0,2023-03-02
1957,29,1059,3,1,KGID101957,Kevin,1977-07-09,2,3,0,2025-04-23
1958,17,662,2,2,KGID101958,Ansh,1983-09-01,1,6,0,2017-06-08
1959,19,735,4,1,KGID101959,Vincent,1977-06-19,1,7,0,2018-01-20
1960,17,690,3,1,KGID101960,Gautami,1995-12-11,1,6,0,2013-01-23
1961,26,957,2,1,KGID101961,Eta,1981-07-20,2,8,0,2017-08-31
1962,23,891,3,2,KGID101962,Sai,1984-01-31,1,5,0,2020-07-16
1963,18,692,2,2,KGID101963,Damini,1983-02-15,2,1,1,2019-06-30
1964,11,480,4,3,KGID101964,Veda,1973-05-23,1,7,0,2022-08-04
1965,14,552,5,2,KGID101965,Champak,1980-03-13,1,3,0,2017-09-21
1966,16,616,4,3,KGID101966,Ojas,1972-08-06,1,3,0,2023-05-29
1967,17,683,4,1,KGID101967,Bhavika,1988-08-02,1,5,0,2009-08-10
1968,6,290,4,2,KGID101968,Mitesh,1973-10-01,2,3,0,2022-04-03
1969,6,303,1,1,KGID101969,Edhitha,1973-01-13,2,5,0,2022-01-07
1970,11,484,4,2,KGID101970,Kala,1987-02-02,1,4,0,2015-06-28
1971,20,767,1,1,KGID101971,Bakhshi,1973-10-29,2,2,0,2023-10-20
1972,22,808,3,2,KGID101972,Manbir,1990-03-08,2,8,0,2025-02-02
1973,5,197,2,2,KGID101973,Nicholas,1980-03-26,1,7,0,2020-06-28
1974,15,580,4,3,KGID101974,Aryan,1985-09-12,2,7,0,2011-06-30
1975,18,711,2,3,KGID101975,Maanav,1981-04-23,1,4,0,2019-07-18
1976,8,365,4,2,KGID101976,Nachiket,1999-10-12,2,6,0,2023-05-22
1977,1,4,3,2,KGID101977,Yashica,1967-09-13,1,4,0,2025-07-21
1978,9,385,1,2,KGID101978,Urvi,1978-10-26,2,2,0,2022-11-25
1979,8,369,2,2,KGID101979,Manan,1998-01-07,2,7,0,2024-09-02
1980,27,985,1,2,KGID101980,Riya,1994-09-27,1,3,0,2018-10-07
1981,29,1060,4,2,KGID101981,Varenya,1979-01-26,1,6,0,2016-09-04
1982,5,208,3,2,KGID101982,Jackson,1998-02-28,1,3,0,2000-08-05
1983,29,1039,2,2,KGID101983,Thomas,1978-01-11,1,8,0,2020-03-02
1984,22,823,2,1,KGID101984,Christopher,1982-09-19,2,7,0,2013-10-03
1985,5,238,3,2,KGID101985,Tristan,1988-03-25,2,8,0,2010-04-06
1986,30,1096,6,1,KGID101986,Rohan,1994-02-12,1,7,0,2019-09-24
1987,21,786,4,1,KGID101987,Sanaya,1968-04-27,1,1,0,2025-07-21
1988,13,529,1,3,KGID101988,Yauvani,1990-07-29,2,7,0,2024-08-29
1989,15,577,1,2,KGID101989,Yasti,1980-12-18,2,6,0,2019-12-13
1990,20,757,1,2,KGID101990,Jalsa,1999-08-19,2,1,0,2022-10-21
1991,8,367,1,2,KGID101991,Prisha,1981-01-26,1,8,0,2022-02-22
1992,2,73,2,2,KGID101992,Bhavani,1980-02-14,1,7,0,2018-08-27
1993,5,173,2,1,KGID101993,Sanaya,1979-04-13,1,8,0,2018-08-20
1994,14,563,1,2,KGID101994,Sachi,1997-04-12,1,8,0,2000-01-03
