VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2256,1122,Vincent Aggarwal,45,M,0
2257,1122,Quincy Taneja,76,F,0
2258,1123,Isha Bhavsar,14,M,0
2259,1123,Gaurang Wali,9,M,0
2260,1124,Chandani Mittal,64,M,0
2261,1125,Anay Ganesan,24,M,0
2262,1126,Varenya Mittal,10,M,0
2263,1127,Amara Sahota,9,M,0
2264,1127,Farhan Palla,40,T,0
2265,1128,Faqid Garde,64,T,0
2266,1128,Ganga Patel,46,F,0
2267,1128,Krisha Sharma,69,F,0
2268,1129,Aashi Datta,79,F,0
2269,1130,Chakrika Chana,64,F,0
2270,1130,Chakrika Ratti,20,M,0
2271,1131,Chaman Anne,8,T,0
2272,1132,Jalsa Mitter,25,M,0
2273,1132,Ekaja Shan,72,T,0
2274,1132,Rachana Khanna,58,F,0
2275,1133,Arin Saini,36,T,0
2276,1133,Lavanya Rai,39,M,0
2277,1134,Jatin Ravel,8,T,0
2278,1135,Azaan Wadhwa,36,M,0
2279,1135,Anika Taneja,12,F,0
2280,1136,Nakul Dhingra,22,T,0
2281,1136,Chakradhar Sheth,74,T,0
2282,1136,Harinakshi Tak,45,F,0
2283,1137,Gaurang Merchant,42,M,0
2284,1137,Quincy Basu,40,M,0
2285,1138,Lajita Bassi,21,T,0
2286,1138,Ayush Ghose,60,T,0
2287,1139,Harita Barman,44,F,0
2288,1140,Yutika Swamy,49,F,0
2289,1141,Kabir Devi,55,T,0
2290,1142,Forum Dara,21,M,0
2291,1142,Ekantika Korpal,71,M,0
2292,1143,Nilima Som,42,F,0
2293,1143,Daksh Narula,62,T,0
2294,1143,Jonathan Ramesh,67,F,0
2295,1144,Aarav Choudhry,59,M,0
2296,1144,Mitesh Korpal,54,T,0
2297,1145,Warhi Thakkar,79,F,0
2298,1145,Mohini Mallick,11,M,0
2299,1146,Gaurika Din,21,M,0
2300,1146,Vihaan Parikh,57,F,0
2301,1146,Finn Sridhar,5,M,0
2302,1147,Tanvi Malhotra,70,M,0
2303,1148,Niharika Parekh,32,T,0
2304,1148,Ekbal Parmar,19,F,0
2305,1149,Samuel Panchal,42,F,0
2306,1149,Darsh Choudhary,45,F,0
2307,1149,Rehaan Barad,37,T,0
2308,1150,Tanveer Mody,74,T,0
2309,1151,Charita Ahluwalia,10,F,0
2310,1152,Hemani Konda,22,M,0
2311,1153,Chanakya Natarajan,79,F,0
2312,1153,Megha Mistry,15,M,0
2313,1153,Hredhaan Dua,42,T,0
2314,1154,Onkar Chada,71,F,0
2315,1154,Ekani Kalla,74,T,0
2316,1155,Teerth Prabhakar,77,F,0
2317,1156,Sanaya Bains,30,F,0
2318,1157,Chandani Char,62,M,0
2319,1157,Noah Nori,32,F,0
2320,1157,Harish Sanghvi,37,M,0
2321,1158,Radha Palla,9,M,0
2322,1159,Gayathri Roy,26,F,0
2323,1159,Lohit Agate,16,F,0
2324,1160,Charan Batta,26,T,0
2325,1161,Jasmit Sidhu,39,T,0
2326,1161,Nandini Kumar,29,T,0
2327,1161,Udant Oommen,27,M,0
2328,1162,Dipta Doshi,21,M,0
2329,1163,Vinaya Pathak,59,M,0
2330,1163,Nilima Rau,30,T,0
2331,1164,Chasmum Sawhney,30,T,0
2332,1164,Charita Badami,30,T,0
2333,1164,Harsh Krishnamurthy,62,F,0
2334,1165,Ekaja Oak,51,M,0
2335,1166,Balhaar Das,24,T,0
2336,1166,Atharv Halder,24,F,0
2337,1167,Rachana Gokhale,22,F,0
2338,1167,Dipta Chaudhari,20,M,0
2339,1168,Rudra Sangha,23,F,0
2340,1168,Wriddhish Pillai,71,F,0
2341,1169,Kiaan Walla,39,T,0
2342,1169,Anamika Chada,45,T,0
2343,1169,Vihaan Pai,7,F,0
2344,1170,Upadhriti Mukherjee,23,M,0
2345,1170,Waida Mukherjee,25,M,0
2346,1171,Vedant Patla,6,M,0
2347,1171,Janya Dube,60,T,0
2348,1171,Aryan Varghese,14,M,0
2349,1172,Ekansh Dhaliwal,28,M,0
2350,1173,Ojas Borra,60,T,0
2351,1173,Ojas Naidu,52,T,0
2352,1173,Krishna Butala,13,M,0
2353,1174,Ati Mangat,23,M,0
2354,1174,Imaran Verma,69,F,0
2355,1175,Yasti Badami,59,F,0
2356,1175,Maanas Bhardwaj,44,F,0
2357,1175,Harish Kalita,13,T,0
2358,1176,Lavanya Desai,52,F,0
2359,1176,Ayaan Borde,60,M,0
2360,1177,Lopa Apte,77,T,0
2361,1177,Aarav Trivedi,54,M,0
2362,1177,Megha Manne,80,M,0
2363,1178,Ikbal Khalsa,62,M,0
2364,1178,Krishna Dhawan,75,M,0
2365,1179,Manan Barman,55,F,0
2366,1179,Zaitra Rana,73,M,0
2367,1179,Chandani Chauhan,47,T,0
2368,1180,Falguni Rattan,11,F,0
2369,1180,Pushti Sibal,63,T,0
2370,1180,Ikbal Chacko,40,T,0
2371,1181,Bachittar Sur,55,F,0
2372,1181,Veer Misra,73,T,0
2373,1182,Ucchal Apte,70,F,0
2374,1182,Aradhana Gill,18,T,0
2375,1183,Yashvi Shah,19,F,0
2376,1184,Wriddhish Narain,48,F,0
2377,1184,Varsha Mukhopadhyay,67,T,0
2378,1185,Nicholas Bumb,59,M,0
2379,1186,Waida Bumb,67,T,0
2380,1186,Avi Handa,13,M,0
2381,1186,Hemani Roy,5,F,0
2382,1187,Aayush Narayan,27,T,0
2383,1187,Manya Kulkarni,55,F,0
2384,1188,Jack Setty,48,M,0
2385,1188,Tanvi Shetty,35,M,0
2386,1189,Ekta Sha,68,M,0
2387,1190,Aadi Mittal,23,F,0
2388,1190,Caleb Mitter,12,T,0
2389,1191,Odika Dalal,29,T,0
2390,1192,Triya Doctor,67,F,0
2391,1192,Max Ganesan,59,F,0
2392,1193,Ladli Gopal,21,F,0
2393,1193,Ekansh Kamdar,24,F,0
2394,1193,Nimrat Soni,41,M,0
2395,1194,Banjeet Jha,50,F,0
2396,1195,Ishita Dasgupta,34,T,0
2397,1195,Oni Gera,22,F,0
2398,1196,Charles Dhar,50,F,0
2399,1196,Victor Krishnan,58,T,0
2400,1197,Utkarsh Agate,28,M,0
2401,1198,Xavier Subramaniam,63,F,0
2402,1198,Bachittar Raja,54,M,0
2403,1198,Zehaan Wali,27,M,0
2404,1199,Jackson Venkatesh,60,T,0
2405,1199,Aahana Ganesan,60,T,0
2406,1200,Ayushman Srinivasan,47,T,0
2407,1200,Sanya Ranganathan,58,M,0
2408,1201,Nandini Sachdeva,18,F,0
2409,1201,Karan Zacharia,5,F,0
2410,1201,Veda Dutta,12,T,0
2411,1202,Charita Contractor,55,M,0
2412,1202,Abhiram Keer,42,M,0
2413,1202,Qadim Toor,37,M,0
2414,1203,Praneel Vyas,54,M,0
2415,1203,Devika Nigam,38,M,0
2416,1204,Vrinda Patel,22,T,0
2417,1205,Karan Shukla,61,F,0
2418,1205,Andrew Chaudhari,13,M,0
2419,1206,Christopher Srivastava,14,F,0
2420,1207,Aashi Nayak,61,F,0
2421,1207,Mitesh Karnik,45,T,0
2422,1208,Abhimanyu Chandran,56,M,0
2423,1209,Ethan De,58,T,0
2424,1209,Jagdish Dubey,66,T,0
2425,1210,Ekantika Dash,44,T,0
2426,1211,Unni Khanna,48,F,0
2427,1212,Ekaraj Gokhale,17,T,0
2428,1212,Upma Sengupta,22,T,0
2429,1212,Radha Shenoy,24,M,0
2430,1213,Imaran Nazareth,75,T,0
2431,1213,Damyanti Kapoor,42,M,0
2432,1213,Naksh Batta,21,T,0
2433,1214,Irya Subramanian,15,T,0
2434,1214,Vanya Sagar,75,M,0
2435,1215,Jasmit Lal,71,F,0
2436,1216,Wyatt Chopra,36,F,0
2437,1217,Jeremiah Kapoor,17,F,0
2438,1217,Forum Wable,71,T,0
2439,1217,Saumya Mohan,48,T,0
2440,1218,Vasana Sood,39,M,0
2441,1219,Nihal Mitra,74,M,0
2442,1220,Christopher Sankaran,16,T,0
2443,1220,Sudiksha Ray,43,T,0
2444,1220,Devika Mitra,34,M,0
2445,1221,Nandini Tailor,61,F,0
2446,1222,Idika Ghosh,12,F,0
2447,1222,Tristan Natt,52,F,0
2448,1223,Harini Kothari,13,T,0
2449,1224,Praneel Dua,63,M,0
2450,1224,Vamakshi Kulkarni,25,F,0
2451,1225,Chanakya Dass,80,M,0
2452,1225,Kevin Narain,57,M,0
2453,1225,Ayush Sura,51,T,0
2454,1226,Maya Mody,20,T,0
2455,1227,Ekani Kaul,43,M,0
2456,1228,Upma Choudhary,22,F,0
2457,1228,Widisha Murthy,80,F,0
2458,1229,Yutika Deep,39,T,0
2459,1229,Nimrat Korpal,74,T,0
2460,1230,Dhriti Barman,17,M,0
2461,1231,Osha Sehgal,27,F,0
2462,1231,Faras Mohan,65,T,0
2463,1232,Vedika Varghese,65,T,0
2464,1233,Xavier Virk,55,M,0
2465,1233,Nikita Trivedi,13,M,0
2466,1234,Balendra Raj,24,M,0
2467,1234,Mugdha Yadav,7,M,0
2468,1235,Nachiket Sura,34,T,0
2469,1236,Ayush Walla,51,M,0
2470,1236,Chandran Ratta,79,M,0
2471,1237,Vasana Lall,61,F,0
2472,1237,Radhika Raghavan,30,T,0
2473,1238,Sarthak Mitter,56,M,0
2474,1239,Priya Narula,49,T,0
2475,1239,Wriddhish Singh,35,T,0
2476,1239,Vasatika Khurana,58,F,0
2477,1240,Naveen Sagar,20,M,0
2478,1240,Kamya Mandal,32,T,0
2479,1241,Lakshit Prasad,21,T,0
2480,1242,Azad Tripathi,18,T,0
2481,1242,Sathvik Tandon,29,F,0
2482,1243,Gunbir Ramanathan,47,T,0
2483,1243,Agastya Jain,73,T,0
2484,1244,Arunima Cherian,47,M,0
2485,1244,Nitara Murthy,34,F,0
2486,1244,Odika Ram,6,M,0
2487,1245,Noah Datta,60,F,0
2488,1245,Baljiwan Dayal,35,M,0
2489,1245,Bhavini Barad,50,T,0
2490,1246,Yashica Arora,7,T,0
2491,1246,Ekaraj Sachar,57,F,0
2492,1247,Vinaya Vyas,43,M,0
2493,1248,Nachiket Aurora,28,M,0
2494,1248,Nathaniel Lad,5,M,0
2495,1249,Faraj Mital,35,F,0
2496,1249,Benjamin Kara,57,M,0
2497,1249,Imaran Walia,29,T,0
2498,1250,Aishani Sha,16,F,0
2499,1251,Adweta Brar,21,T,0
2500,1252,Sai Agate,62,T,0
2501,1253,Chaman Thakur,56,F,0
2502,1253,Simon Biswas,64,T,0
2503,1254,Suhani Loyal,49,T,0
2504,1254,Tristan Kala,72,M,0
2505,1254,Alka Kuruvilla,7,T,0
2506,1255,Udarsh Ganesh,33,M,0
2507,1256,Gaurangi Merchant,7,F,0
2508,1256,Girindra Gandhi,19,T,0
2509,1257,Zilmil Magar,55,T,0
2510,1257,Zansi Boase,60,M,0
2511,1257,Advik Koshy,37,F,0
2512,1258,Dayita Hora,71,F,0
2513,1258,Balhaar Sawhney,34,F,0
2514,1258,Indrajit Borah,76,T,0
2515,1259,Bhavini Memon,5,M,0
2516,1260,Neel Karnik,36,T,0
2517,1261,Pranit Rajagopalan,61,F,0
2518,1261,Ijaya Kala,67,M,0
2519,1261,Isaac Sridhar,80,M,0
2520,1262,Krisha Narayan,63,F,0
2521,1262,Mitesh Srinivas,8,T,0
2522,1262,Sudiksha Chanda,69,T,0
2523,1263,Veer Nagarajan,64,F,0
2524,1263,Jeremiah Dani,16,T,0
2525,1264,Chasmum Rattan,70,T,0
2526,1264,Sara Aurora,6,M,0
2527,1264,Chaman Narang,25,T,0
2528,1265,Ekanta Date,74,F,0
2529,1265,Forum Bajwa,74,T,0
2530,1265,Lopa Bera,55,F,0
2531,1266,Panini Borah,69,T,0
2532,1267,Keya Behl,18,T,0
2533,1268,Oni Boase,8,T,0
2534,1269,Bhavna Dara,66,F,0
2535,1269,Leena Bhatnagar,69,T,0
2536,1269,Ayush Dugal,17,M,0
2537,1270,Radha Mahal,15,M,0
2538,1270,Yagnesh Din,9,F,0
2539,1271,Neelima Sha,45,T,0
2540,1272,Qasim Sachdeva,51,M,0
2541,1272,Aarna Mitra,58,F,0
2542,1273,Falan More,60,M,0
2543,1273,Timothy Batra,74,F,0
2544,1274,Ijaya Bhalla,41,F,0
2545,1274,Ojas Subramaniam,75,M,0
2546,1275,Amaira Ramakrishnan,48,F,0
2547,1276,Megha Bajaj,63,T,0
2548,1276,Madhav Gupta,43,T,0
2549,1277,Hemangini Suri,45,F,0
2550,1277,Utkarsh Shah,68,M,0
2551,1278,Aachal Seth,21,F,0
2552,1278,Frederick Borah,19,F,0
2553,1278,Varenya Kalita,27,T,0
2554,1279,Hemang Chauhan,30,T,0
2555,1280,Yashoda Dhingra,34,M,0
2556,1281,Fiyaz Garg,46,M,0
2557,1281,Victor Sane,50,M,0
2558,1281,Bina Palla,28,M,0
2559,1282,Vrishti Sani,40,T,0
2560,1282,Meghana Narain,31,F,0
2561,1282,Naksh Narang,34,T,0
2562,1283,Chavvi Yogi,11,M,0
2563,1283,Kabir Dave,51,M,0
2564,1283,Oscar Johal,33,F,0
2565,1284,Balvan Dube,48,F,0
2566,1285,Ishwar Saran,74,M,0
2567,1285,Ayushman Choudhury,19,M,0
2568,1285,Meghana Kant,5,F,0
2569,1286,Aachal Prakash,79,T,0
2570,1286,Zayyan Bhatt,10,T,0
2571,1287,Bina Narula,54,F,0
2572,1287,Harish Narayan,7,T,0
2573,1288,Chakrika Char,53,F,0
2574,1288,Jagrati Ahuja,32,T,0
2575,1288,Andrew Reddy,68,F,0
2576,1289,Ekta Thakur,32,M,0
2577,1290,Hredhaan Chahal,61,F,0
2578,1290,Forum Dutt,45,F,0
2579,1290,Ekaja Toor,16,M,0
2580,1291,Wazir Bahri,36,T,0
2581,1291,Jagrati Walla,63,T,0
2582,1292,Falguni Merchant,34,F,0
2583,1292,Pratyush Bath,33,F,0
2584,1292,Ira Ray,10,T,0
2585,1293,Zashil Nair,30,T,0
2586,1294,Oliver Golla,48,F,0
2587,1295,Kalpit Tripathi,31,T,0
2588,1295,Abhimanyu Tandon,11,M,0
2589,1295,Madhavi Cherian,21,M,0
2590,1296,Meera Bava,78,T,0
2591,1296,Siddharth Verma,14,T,0
2592,1297,Xavier Behl,27,M,0
2593,1297,Aayush Singhal,5,M,0
2594,1297,Watika Mane,21,M,0
2595,1298,Krishna Rajan,12,F,0
2596,1298,Bhavani Kata,65,F,0
2597,1298,Siya Pant,37,M,0
2598,1299,Zaitra Narayan,58,T,0
2599,1299,Turvi Sanghvi,56,T,0
2600,1300,Tejas Mohan,64,F,0
2601,1300,Vrinda Kade,56,F,0
2602,1301,Lipika Dugar,25,M,0
2603,1302,Rachit Kapur,33,M,0
2604,1303,Wazir Murthy,63,T,0
2605,1304,Raghav Dey,61,M,0
2606,1305,Jhalak Padmanabhan,39,F,0
2607,1305,Benjamin Dixit,57,F,0
2608,1306,Robert Sahota,71,T,0
2609,1307,Akshay Sahota,26,F,0
2610,1307,Ayushman Sarma,57,F,0
2611,1307,Harshil Dube,42,M,0
2612,1308,Bhanumati Saini,38,F,0
2613,1308,Yuvraj Agrawal,59,T,0
2614,1308,Kamala Pingle,33,F,0
2615,1309,Gaurangi Sangha,25,M,0
2616,1310,Zinal Gokhale,8,F,0
2617,1311,Arin Rattan,61,T,0
2618,1312,Balvan Bhalla,70,T,0
2619,1313,Elijah Dugar,53,F,0
2620,1313,Manan Chowdhury,63,F,0
2621,1314,Oscar Sahni,52,M,0
2622,1314,Christopher Dass,44,M,0
2623,1314,Yasti Kaul,68,M,0
2624,1315,Matthew Dutt,38,T,0
2625,1315,Fariq Ganesh,76,M,0
2626,1316,Agastya Saha,41,M,0
2627,1316,Pooja Lanka,47,F,0
2628,1317,Zashil Singh,70,F,0
2629,1318,Tara Bera,21,T,0
2630,1318,Gabriel Dhar,53,T,0
2631,1319,Aarini Dar,6,F,0
2632,1319,Avi Agarwal,66,T,0
2633,1319,Rohan Tailor,75,M,0
2634,1320,Dalaja Sodhi,72,T,0
2635,1320,Devansh Dhawan,15,F,0
2636,1320,Rayaan Dasgupta,74,T,0
2637,1321,Anmol Vig,50,F,0
2638,1321,Aarnav Dani,37,F,0
2639,1321,Aarav Varkey,21,M,0
2640,1322,Panini Pradhan,63,F,0
2641,1323,Gavin Banerjee,12,F,0
2642,1323,Charan Singh,60,T,0
2643,1323,Hitesh Taneja,42,T,0
2644,1324,Orinder Singhal,19,F,0
2645,1325,Matthew Rajagopal,78,M,0
2646,1325,Noah Bhalla,33,T,0
2647,1326,Ridhi Manne,36,F,0
2648,1327,Sara Raghavan,35,T,0
2649,1327,Krisha Agrawal,78,T,0
2650,1327,Hemal Taneja,55,M,0
2651,1328,Mahika Varty,39,F,0
2652,1328,Anvi Mahajan,80,M,0
2653,1329,Onveer Mander,65,M,0
2654,1330,Ikbal Chatterjee,12,T,0
2655,1330,Gautam Bhandari,53,T,0
2656,1331,Xavier Parikh,66,T,0
2657,1332,Hiral Tandon,27,F,0
2658,1332,Abhiram Natt,41,F,0
2659,1332,Chaman Gade,63,M,0
2660,1333,Hemang Subramaniam,69,M,0
2661,1334,Gayathri Wason,28,T,0
2662,1334,Anika Padmanabhan,37,M,0
2663,1334,Pratyush Sampath,17,M,0
2664,1335,Chaitaly Biswas,49,M,0
2665,1335,Arunima Agrawal,32,F,0
2666,1336,Indrajit Dua,79,M,0
2667,1336,Bhavini Menon,37,M,0
2668,1336,Xavier Sami,17,M,0
2669,1337,Zarna Balan,6,F,0
2670,1337,Vincent Chaudry,78,F,0
2671,1337,Bakhshi Deep,74,M,0
2672,1338,Neel Mane,19,F,0
2673,1338,Tanmayi Pandey,54,F,0
2674,1338,Raghav Bhatnagar,73,M,0
2675,1339,Megha Saha,34,F,0
2676,1339,Eiravati Misra,13,M,0
2677,1339,Yashvi Narula,67,F,0
2678,1340,Onveer Virk,73,T,0
2679,1340,Rachita Barman,67,F,0
2680,1340,Anjali Ramakrishnan,47,T,0
2681,1341,Oliver Zachariah,66,T,0
2682,1341,Gavin Ganesh,64,M,0
2683,1342,Urishilla Dhawan,77,T,0
2684,1342,Kritika Balakrishnan,15,T,0
2685,1342,Mason Ahuja,12,F,0
2686,1343,Tristan Lata,33,M,0
2687,1343,Jyoti Srinivasan,16,F,0
2688,1343,Hema Sandal,79,M,0
2689,1344,Harinakshi Wali,26,T,0
2690,1345,Michael Narula,46,T,0
2691,1345,Geetika Mannan,25,F,0
2692,1346,Hemang Sagar,76,F,0
2693,1346,Ekapad Parsa,38,T,0
2694,1347,Hemal Rai,33,F,0
2695,1347,Chameli Mallick,49,M,0
2696,1347,Raagini Tata,43,M,0
2697,1348,Adweta Munshi,80,T,0
2698,1348,Nathaniel Sama,80,F,0
2699,1349,Champak Kar,62,M,0
2700,1350,Udarsh Kota,28,M,0
2701,1351,Jackson Pau,35,F,0
2702,1352,Shivani Swaminathan,44,M,0
2703,1352,Yasti Sharma,76,M,0
2704,1353,Harini Oza,74,F,0
2705,1354,Ishwar Mital,69,F,0
2706,1354,Bhavini Borde,72,F,0
2707,1355,Gopal Bhavsar,28,M,0
2708,1356,Ekaja Dixit,33,M,0
2709,1356,Samarth Baria,27,F,0
2710,1356,Urvashi Rajan,11,F,0
2711,1357,Wyatt Gera,23,F,0
2712,1357,Om Mane,60,F,0
2713,1357,Aditya Ghose,43,T,0
2714,1358,Avi Mandal,49,F,0
2715,1358,Zayyan Chakrabarti,51,M,0
2716,1358,Warjas Dube,10,F,0
2717,1359,Urvashi Biswas,13,M,0
2718,1359,Tanish Sankaran,56,T,0
2719,1360,Samar Thakkar,30,F,0
2720,1361,Nicholas Vora,31,F,0
2721,1361,Ekaraj Raghavan,7,T,0
2722,1361,Chasmum Patel,45,F,0
2723,1362,Girindra Sathe,57,T,0
2724,1363,Ekapad Sule,61,T,0
2725,1364,Yuvraj Magar,30,T,0
2726,1364,Jhalak Sani,67,M,0
2727,1365,Hemani Bhardwaj,48,M,0
2728,1366,Sathvik Dalal,44,M,0
2729,1366,Atharv Hayre,24,M,0
2730,1366,Yahvi Bose,40,M,0
2731,1367,Samesh Bhasin,43,T,0
2732,1367,Mohini Shenoy,14,T,0
2733,1367,Agastya Pai,78,F,0
2734,1368,Eesha Virk,38,T,0
2735,1368,Avi Tandon,19,F,0
2736,1369,Azaan Ravi,33,F,0
2737,1369,Vritti Memon,17,M,0
2738,1370,Ekta Dhaliwal,26,F,0
2739,1371,Tanish Mukhopadhyay,15,T,0
2740,1372,Nisha Kumer,34,T,0
2741,1372,Januja Venkataraman,78,T,0
2742,1373,Vedant Cherian,19,M,0
2743,1373,Gaurangi Pai,35,F,0
2744,1373,Riya Srivastava,62,T,0
2745,1374,Fariq Pingle,75,F,0
2746,1375,Keya Borra,35,F,0
2747,1376,Ladli Toor,11,T,0
2748,1377,Ayush Andra,34,T,0
2749,1378,Sarthak Ramakrishnan,73,T,0
2750,1378,Jhalak Bhakta,7,F,0
2751,1379,Nisha Lad,43,T,0
2752,1380,Dalaja Golla,34,M,0
2753,1381,Xiti Amble,76,M,0
2754,1382,Eiravati Gour,35,M,0
2755,1383,Udyati Chauhan,20,M,0
2756,1383,Bhanumati Nazareth,70,T,0
2757,1384,Oscar Korpal,16,M,0
2758,1384,Indali Doctor,42,T,0
2759,1384,Tanay Subramanian,35,T,0
2760,1385,Fitan Om,7,F,0
2761,1386,Jai D’Alia,20,F,0
2762,1386,Jagdish Borra,24,T,0
2763,1387,Yamini Khosla,61,T,0
2764,1387,Tanvi Patil,74,F,0
2765,1387,Orinder Mittal,47,M,0
2766,1388,Harini Kibe,69,F,0
2767,1389,Noah Ravi,48,T,0
2768,1390,Qushi Patel,30,M,0
2769,1390,Tanveer Patel,32,M,0
2770,1391,Ranbir Sodhi,32,M,0
2771,1392,Wishi Banerjee,77,F,0
2772,1392,Anjali Thaman,30,M,0
2773,1393,Nimrat Goda,45,T,0
2774,1394,Kiaan Sane,25,F,0
2775,1394,Megha Patel,44,M,0
2776,1394,Gaurav Uppal,19,T,0
2777,1395,Kevin Dixit,51,T,0
2778,1396,Wyatt Anne,5,M,0
2779,1396,Triya Kuruvilla,16,M,0
2780,1396,Lakshmi Karan,19,T,0
2781,1397,Hema Iyengar,73,T,0
2782,1397,Aryan Bhatia,17,F,0
2783,1397,Shaurya Ratta,15,M,0
2784,1398,Udyati Dey,38,M,0
2785,1398,Widisha Goda,22,F,0
2786,1398,Geetika Johal,42,M,0
2787,1399,Zayan Bandi,33,F,0
2788,1399,Sanaya Apte,39,T,0
2789,1400,Avni Peri,36,F,0
2790,1401,Ucchal Kanda,22,T,0
2791,1401,Harrison Viswanathan,51,T,0
2792,1402,Libni Merchant,34,F,0
2793,1403,Ubika Dugar,66,F,0
2794,1403,Bimala Balan,42,T,0
2795,1404,Tanay Barad,25,M,0
2796,1404,Tanmayi Sidhu,46,F,0
2797,1405,Osha Pai,40,M,0
2798,1405,Faris Balan,43,F,0
2799,1405,Garima Apte,67,F,0
2800,1406,Omisha Sinha,69,F,0
2801,1406,Chameli Wali,31,T,0
2802,1407,Om Dua,80,M,0
2803,1407,Eshana Pandey,79,M,0
2804,1408,Janaki Saran,76,F,0
2805,1408,Rushil Borde,19,T,0
2806,1408,Dalbir Varghese,30,T,0
2807,1409,Lajita Puri,26,T,0
2808,1410,Onkar Jayaraman,11,F,0
2809,1410,Yashasvi Seth,32,T,0
2810,1411,Chasmum Venkataraman,24,M,0
2811,1411,Meghana Bajaj,22,F,0
2812,1412,Veda Sankar,25,M,0
2813,1413,Jasmit Chokshi,38,T,0
2814,1413,Bhavika Palla,8,T,0
2815,1414,Kalpit Thaker,29,T,0
2816,1415,Saanvi Mitter,65,M,0
2817,1416,Aishani Pant,29,T,0
2818,1416,Neha Trivedi,74,T,0
2819,1417,Alka Kapadia,43,M,0
2820,1417,Vincent Parmar,6,F,0
2821,1417,Nidra Narayan,22,M,0
2822,1418,Devansh Ahluwalia,45,M,0
2823,1419,Neha Lad,39,M,0
2824,1420,Indali Rege,46,T,0
2825,1420,Chaitanya Basak,10,M,0
2826,1421,Aadi Bal,51,T,0
2827,1421,Hamsini Subramaniam,55,T,0
2828,1422,Chaitaly Pandya,61,M,0
2829,1422,Girindra Chanda,32,F,0
2830,1422,Christopher Rajan,14,M,0
2831,1423,Girish Kapadia,70,T,0
2832,1423,Raksha Bumb,10,F,0
2833,1423,Waida Bose,78,M,0
2834,1424,Fiyaz Dube,68,M,0
2835,1424,Sarthak Dey,11,T,0
2836,1425,Alka Barman,52,M,0
2837,1426,Saumya Kumer,16,M,0
2838,1426,Lipika Ratta,68,M,0
2839,1426,Ekansh Golla,36,F,0
2840,1427,Chanakya Bhatnagar,48,F,0
2841,1427,Jairaj Deep,9,M,0
2842,1428,Daniel Sanghvi,13,F,0
2843,1429,Nihal Chakraborty,24,M,0
2844,1430,Xalak Chaudry,15,F,0
2845,1430,Balvan Keer,79,M,0
2846,1431,Yachana Banerjee,53,M,0
2847,1431,Karan Shan,59,M,0
2848,1432,Jagrati Sha,44,T,0
2849,1432,Raagini Gola,14,M,0
2850,1432,Rayaan Walla,73,T,0
2851,1433,Chaaya Prashad,29,M,0
2852,1433,Akshay Desai,46,T,0
2853,1434,Anamika Ratta,58,T,0
2854,1435,Kevin Jhaveri,51,M,0
2855,1435,Manbir Naidu,42,M,0
2856,1435,Anusha Gola,48,M,0
2857,1436,Ekani Virk,24,F,0
2858,1437,Raghav Dani,35,T,0
2859,1437,Kamya Sachdev,33,M,0
2860,1438,Aradhana Borde,58,M,0
2861,1438,Azaan Yohannan,14,F,0
2862,1439,Manthan Char,52,T,0
2863,1439,Prisha Wali,55,F,0
2864,1440,Deepa Gaba,34,M,0
2865,1440,Hemangini Sheth,66,F,0
2866,1440,Teerth Natarajan,32,T,0
2867,1441,Omisha Kala,78,T,0
2868,1441,Yadavi Virk,61,T,0
2869,1441,Rohan Tak,49,M,0
2870,1442,Samaksh Narain,27,M,0
2871,1443,Abhimanyu Lala,53,F,0
2872,1444,Urmi Munshi,19,F,0
2873,1444,Ekbal Kale,39,M,0
2874,1444,Jagvi Gupta,12,M,0
2875,1445,Vasana Merchant,54,M,0
2876,1445,Aarini Lall,20,M,0
2877,1446,Samarth Kala,8,M,0
2878,1447,Xavier Malhotra,64,T,0
2879,1448,Watika Patla,63,M,0
2880,1448,Odika Biswas,53,T,0
2881,1448,Vamakshi Vala,65,T,0
2882,1449,Aadhya Kalla,16,T,0
2883,1450,Veer Nagy,28,F,0
2884,1451,Meghana Sheth,33,M,0
2885,1451,Tripti Sinha,14,M,0
2886,1452,Neel Dubey,77,F,0
2887,1452,Pratyush Yohannan,79,M,0
2888,1453,Rudra Apte,65,M,0
2889,1453,Jagvi Sankar,68,M,0
2890,1454,Qabil Jain,11,F,0
2891,1455,Guneet Dube,63,F,0
2892,1456,Gaurang Som,26,T,0
2893,1456,Damyanti Kar,33,M,0
2894,1457,Yatin Tata,68,F,0
2895,1457,Hemang Joshi,68,F,0
2896,1458,Zinal Tailor,14,F,0
2897,1458,Vinaya Pau,41,T,0
2898,1458,Jalsa Sandal,19,T,0
2899,1459,Hiral Kannan,64,M,0
2900,1459,Chameli Gola,32,M,0
2901,1460,Hitesh Natt,50,M,0
2902,1460,Aadi Morar,58,T,0
2903,1461,Triveni Badami,60,T,0
2904,1461,Gaurav Oommen,56,F,0
2905,1462,Meera Dani,26,T,0
2906,1462,Pratyush Hari,30,T,0
2907,1463,Januja Pathak,50,M,0
2908,1464,Gopal Shukla,78,M,0
2909,1464,Samesh Goswami,36,M,0
2910,1464,Aayush Samra,46,M,0
2911,1465,Urvi Iyer,70,T,0
2912,1465,Xiti Radhakrishnan,48,T,0
2913,1466,Vrishti Randhawa,10,M,0
2914,1467,Alka Savant,35,T,0
2915,1467,Ikshita Pandya,65,M,0
