AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2501,1016,Aadhya Parikh,43,T,A2
2502,1016,Ijaya Sami,25,M,A3
2503,1016,Ria Doctor,60,M,A4
2504,1017,Mugdha Dhar,33,F,A1
2505,1017,Upadhriti Subramaniam,28,T,A2
2506,1017,Caleb Bhavsar,20,T,A3
2507,1017,Amrita Sandal,18,M,A4
2508,1018,Yutika Om,57,F,A1
2509,1018,Nakul Shere,27,T,A2
2510,1019,Ekaraj Prabhakar,43,F,A1
2511,1019,Nitesh Nagarajan,48,T,A2
2512,1019,Zarna Prabhakar,44,T,A3
2513,1019,Pooja Chhabra,59,M,A4
2514,1020,Udarsh Ganesan,54,T,A1
2515,1020,Vaishnavi Singh,41,M,A2
2516,1020,Jack Dara,24,T,A3
2517,1021,Abhiram Savant,54,T,A1
2518,1021,Madhav Bora,63,F,A2
2519,1022,Upasna Chandra,65,F,A1
2520,1023,Tamanna Ray,61,M,A1
2521,1023,Banjeet Purohit,57,F,A2
2522,1023,Robert Mani,48,T,A3
2523,1023,Amol Badal,26,T,A4
2524,1024,Rohan Shanker,36,F,A1
2525,1024,Qabil Datta,59,T,A2
2526,1025,Janaki Mane,65,M,A1
2527,1026,Ekapad Ranganathan,37,M,A1
2528,1026,Oni Andra,41,T,A2
2529,1026,Yamini Bali,35,T,A3
2530,1027,Eiravati Mani,62,M,A1
2531,1027,Ishita Swamy,49,F,A2
2532,1027,Rachit Chokshi,20,F,A3
2533,1028,Arin Johal,32,T,A1
2534,1028,Warda Dewan,27,F,A2
2535,1029,Maya Yohannan,41,F,A1
2536,1030,Balveer Banerjee,57,T,A1
2537,1030,Ansh Raman,43,F,A2
2538,1030,Gabriel Modi,18,T,A3
2539,1030,Anay Nagarajan,45,M,A4
2540,1031,Dakshesh Hora,49,M,A1
2541,1031,Ekaja Salvi,27,M,A2
2542,1031,Lakshmi Iyer,51,M,A3
2543,1032,Dominic Sawhney,62,M,A1
2544,1032,Aarush Mukherjee,18,M,A2
2545,1033,Gautami Gole,39,T,A1
2546,1033,Victor Bawa,28,M,A2
2547,1034,Logan Devan,42,F,A1
2548,1034,Zinal Bhavsar,64,M,A2
2549,1035,Thomas Borah,48,F,A1
2550,1035,Balhaar Palla,24,M,A2
2551,1036,Yahvi Mannan,62,T,A1
2552,1037,Urvi Reddy,28,M,A1
2553,1037,Ayush Chawla,22,T,A2
2554,1037,Vedika Sane,22,M,A3
2555,1038,Tarak Rege,50,T,A1
2556,1038,Rachana Vora,29,F,A2
2557,1038,Aryan Chahal,17,T,A3
2558,1039,Pavani Sankaran,37,M,A1
2559,1039,Sachi Varma,56,M,A2
2560,1040,Eesha Wason,64,T,A1
2561,1040,Krishna Naik,44,T,A2
2562,1040,Vansha Srinivasan,34,M,A3
2563,1041,Elijah Mannan,48,T,A1
2564,1042,Ridhi Buch,49,F,A1
2565,1042,Darika Vora,51,M,A2
2566,1042,Balveer Bhalla,28,F,A3
2567,1043,Sanya Swamy,26,F,A1
2568,1043,Ubika Bawa,36,M,A2
2569,1043,Anay Dhaliwal,60,T,A3
2570,1044,Devansh Tripathi,54,F,A1
2571,1045,Neel Karan,56,F,A1
2572,1045,Nikita Kade,57,F,A2
2573,1045,Amol Rajagopalan,31,M,A3
2574,1046,Pallavi Dewan,43,T,A1
2575,1047,Aradhana Mody,53,F,A1
2576,1047,Jhalak Reddy,61,F,A2
2577,1047,Aadhya Bawa,26,T,A3
2578,1048,Theodore Kumar,47,T,A1
2579,1048,Dominic Mand,64,M,A2
2580,1048,Pushti Yadav,31,M,A3
2581,1049,Pushti Dutta,17,T,A1
2582,1049,Warda Kalita,24,F,A2
2583,1049,Manya Mistry,19,T,A3
2584,1049,Wridesh Dube,35,T,A4
2585,1050,Yagnesh Sani,47,F,A1
2586,1050,Azad Parekh,19,T,A2
2587,1050,Dalaja Nagar,65,F,A3
2588,1051,Noah Anand,41,T,A1
2589,1051,Tanvi Hegde,55,T,A2
2590,1051,Orinder Hayre,46,F,A3
2591,1051,Unni Sekhon,59,F,A4
2592,1052,Wyatt Balakrishnan,29,F,A1
2593,1052,Oviya Devi,27,T,A2
2594,1053,Shaurya Oza,32,T,A1
2595,1053,Dhruv Dewan,54,F,A2
2596,1053,Alka Kaul,26,F,A3
2597,1053,Vyanjana Narayanan,35,M,A4
2598,1054,Triveni Lalla,57,T,A1
2599,1054,Radha Rai,56,M,A2
2600,1055,Brinda Oommen,20,F,A1
2601,1056,Daksha Padmanabhan,47,F,A1
2602,1057,Urvi Grewal,52,F,A1
2603,1057,Ojasvi Shah,18,F,A2
2604,1057,Yug Sathe,26,F,A3
2605,1058,Kavya Sampath,43,T,A1
2606,1059,Yoshita Kurian,47,F,A1
2607,1059,Yasti Sathe,63,M,A2
2608,1059,Nathaniel Atwal,35,M,A3
2609,1059,Panini Kaur,42,M,A4
2610,1060,Forum Zacharia,32,T,A1
2611,1060,Jeremiah Sahota,54,F,A2
2612,1060,Vedant Chaudhry,48,T,A3
2613,1060,Tanveer Mand,28,T,A4
2614,1061,Xavier Rattan,37,M,A1
2615,1061,Jeevika Batra,33,F,A2
2616,1061,Parth Khanna,49,M,A3
2617,1061,Yatin Kumer,41,T,A4
2618,1062,Garima Master,35,F,A1
2619,1063,Chandani Kothari,31,F,A1
2620,1063,Kashish Kar,27,F,A2
2621,1064,Jonathan Ramakrishnan,27,F,A1
2622,1065,Prisha Dhaliwal,59,F,A1
2623,1065,Chatresh Thakur,26,M,A2
2624,1065,Veer Dugal,58,F,A3
2625,1066,Veda Comar,53,F,A1
2626,1066,Jagrati Devan,42,F,A2
2627,1066,Vinaya Agarwal,31,M,A3
2628,1066,Brinda Pal,17,M,A4
2629,1067,Yagnesh Talwar,47,F,A1
2630,1067,Tanay Mukherjee,63,M,A2
2631,1068,Samesh Mahajan,32,M,A1
2632,1069,Wriddhish Samra,25,F,A1
2633,1069,Chaitanya Borra,19,M,A2
2634,1070,Harish Mukherjee,25,T,A1
2635,1070,Manthan Agate,52,F,A2
2636,1070,Wahab Wason,41,T,A3
2637,1071,Lila Virk,57,F,A1
2638,1071,Nirja Kapadia,38,T,A2
2639,1071,Aditya Khanna,55,T,A3
2640,1071,Varenya Korpal,20,T,A4
2641,1072,Arin Pandya,25,M,A1
2642,1072,Faris Kurian,25,M,A2
2643,1072,Chandresh Som,27,T,A3
2644,1073,Ayaan Walia,31,M,A1
2645,1073,Hemang Gole,46,M,A2
2646,1074,Aashi Patla,32,M,A1
2647,1074,Urmi Dhar,31,T,A2
2648,1074,Hemangini Nigam,56,T,A3
2649,1075,Lohit Sandal,39,F,A1
2650,1075,Irya Rattan,54,T,A2
2651,1076,Sarthak Shanker,46,T,A1
2652,1077,Logan Kalla,19,F,A1
2653,1077,Lajita Biswas,21,T,A2
2654,1078,Chaman Choudhry,16,F,A1
2655,1078,Tanvi Saha,41,M,A2
2656,1078,Chanchal Ghosh,43,M,A3
2657,1079,Varenya Bala,29,T,A1
2658,1080,Arunima Kannan,61,T,A1
2659,1080,Vedant Ratti,52,M,A2
2660,1080,Farhan Padmanabhan,25,F,A3
2661,1080,Maanav Comar,61,T,A4
2662,1081,Devansh Bassi,61,M,A1
2663,1081,Chandresh Purohit,49,F,A2
2664,1081,Girindra Bumb,36,T,A3
2665,1081,Onkar Dave,56,F,A4
2666,1082,Sanya Rattan,56,T,A1
2667,1082,Varsha Natt,45,M,A2
2668,1082,Zayyan Sood,28,F,A3
2669,1082,Saumya Bhandari,32,F,A4
2670,1083,Harsh Andra,64,T,A1
2671,1084,Girindra Ganguly,38,F,A1
2672,1084,Jeevika Pandey,60,F,A2
2673,1084,Pranav Sachdeva,36,F,A3
2674,1084,Omya Mody,50,F,A4
2675,1085,Agastya Tata,23,F,A1
2676,1085,Pooja Tak,59,F,A2
2677,1085,Ranbir Garg,63,T,A3
2678,1086,Amrita Bansal,50,M,A1
2679,1087,Yahvi Kar,38,F,A1
2680,1087,Oviya Keer,65,F,A2
2681,1088,Raksha Magar,57,M,A1
2682,1089,Praneel Cherian,41,T,A1
2683,1089,Raghav Ravi,55,T,A2
2684,1089,Jairaj Rana,61,M,A3
2685,1089,Advika Parmar,31,T,A4
2686,1090,Dipta Ramachandran,45,F,A1
2687,1090,Charles Kibe,55,T,A2
2688,1090,Upma Ratta,19,M,A3
2689,1090,Chakradhar Sangha,38,F,A4
2690,1091,Girik Sahota,38,M,A1
2691,1091,Yashoda Bhatt,45,F,A2
2692,1092,Chaaya Apte,35,M,A1
2693,1092,Dalaja Deo,64,F,A2
2694,1092,Onkar Madan,47,F,A3
2695,1093,Radha Munshi,19,F,A1
2696,1093,Akshay Chandra,45,T,A2
2697,1093,Dayita Mannan,62,T,A3
2698,1094,Ati Konda,48,F,A1
2699,1094,Abhimanyu Morar,18,T,A2
2700,1095,Harshil More,34,T,A1
2701,1096,Daksh Trivedi,25,M,A1
2702,1096,Lekha Borra,51,T,A2
2703,1096,Avi Iyengar,46,T,A3
2704,1097,Pallavi Ghose,57,F,A1
2705,1097,Idika Kaur,19,M,A2
2706,1097,Leela Chander,61,F,A3
2707,1097,Girik Bhattacharyya,55,F,A4
2708,1098,Chaitaly Agate,52,M,A1
2709,1099,Saksham Mital,40,T,A1
2710,1099,Wazir Kurian,36,F,A2
2711,1100,Baljiwan Tripathi,38,M,A1
2712,1100,Janaki Mani,58,M,A2
2713,1101,Anthony Palan,61,T,A1
2714,1101,Kashvi Magar,47,M,A2
2715,1101,Abhiram Kothari,23,T,A3
2716,1101,Pahal Mander,49,M,A4
2717,1102,Aayush Barad,48,M,A1
2718,1103,Neelima Purohit,26,M,A1
2719,1103,Qushi Sengupta,33,M,A2
2720,1103,Tanmayi Babu,47,M,A3
2721,1104,Abha Sem,30,F,A1
2722,1105,Eshana Acharya,22,M,A1
2723,1105,Faraj Tiwari,33,M,A2
2724,1106,Zansi Narang,38,F,A1
2725,1106,Arunima Naik,58,T,A2
2726,1106,Gautami Rege,53,F,A3
2727,1107,Ekbal Sinha,26,F,A1
2728,1107,Garima Sehgal,24,T,A2
2729,1107,Charita Bandi,48,T,A3
2730,1108,Yoshita Bora,63,M,A1
2731,1108,Zaid Varughese,39,F,A2
2732,1108,Yash Ray,25,M,A3
2733,1108,Lekha Hayre,32,M,A4
2734,1109,Fariq Dhaliwal,26,M,A1
2735,1109,Krishna Nath,54,T,A2
2736,1110,Tarak Ram,49,M,A1
2737,1111,Zehaan Modi,61,M,A1
2738,1111,Siddharth Kuruvilla,65,T,A2
2739,1111,Yashoda Purohit,44,M,A3
2740,1111,Viraj Cheema,56,M,A4
2741,1112,Gaurang Sood,48,M,A1
2742,1112,Saumya Kannan,52,T,A2
2743,1112,Sanya Mitra,17,F,A3
2744,1112,Ishanvi Shenoy,23,M,A4
2745,1113,Manya Saxena,47,T,A1
2746,1113,Benjamin Upadhyay,52,F,A2
2747,1113,Warhi Lanka,22,F,A3
2748,1113,Kavya Mahajan,41,F,A4
2749,1114,Ayaan Khatri,53,F,A1
2750,1114,Lopa Shroff,57,M,A2
2751,1115,Varsha Sama,24,T,A1
2752,1116,Chanchal Chakrabarti,34,F,A1
2753,1116,Edhitha Sinha,37,T,A2
2754,1116,Sarthak Bhargava,59,F,A3
2755,1117,Mitali Parikh,40,M,A1
2756,1117,Wyatt Mannan,47,F,A2
2757,1117,Hemal Konda,57,F,A3
2758,1117,Pahal Pau,53,M,A4
2759,1118,Farhan Boase,38,F,A1
2760,1119,Eesha Thakkar,37,T,A1
2761,1119,Sara Malhotra,61,T,A2
2762,1120,Pavani Chander,62,F,A1
2763,1121,Mugdha Rajagopal,49,M,A1
2764,1121,Amol Pradhan,50,F,A2
2765,1121,Jyoti Raval,44,T,A3
2766,1122,Bhavika Badal,44,M,A1
2767,1122,Arunima Srivastava,39,M,A2
2768,1122,Pahal Ghosh,27,M,A3
2769,1123,Krisha Bali,17,T,A1
2770,1123,Vedhika Mohanty,45,M,A2
2771,1123,Yagnesh Kala,49,F,A3
2772,1123,Zehaan Setty,42,F,A4
2773,1124,Aarnav Guha,48,M,A1
2774,1125,Yamini Srivastava,62,M,A1
2775,1125,Ishanvi Butala,26,T,A2
2776,1126,Samar Chana,55,F,A1
2777,1126,Jeevika Bose,21,M,A2
2778,1126,Abhiram Dhaliwal,65,F,A3
2779,1127,Janya Ganesh,61,M,A1
2780,1127,Vrinda Narang,49,T,A2
2781,1128,Pranav Kale,23,T,A1
2782,1128,Gunbir Kannan,28,M,A2
2783,1128,Gavin Barman,16,M,A3
2784,1128,Rohan Walia,17,F,A4
2785,1129,Devika Dugar,41,F,A1
2786,1129,Kala Sheth,64,F,A2
2787,1129,Charles Chaudry,27,T,A3
2788,1129,Dev Varma,40,M,A4
2789,1130,Ronith Krish,23,F,A1
2790,1130,Gaurangi Parekh,28,F,A2
2791,1130,Rohan Bhagat,26,F,A3
2792,1130,Ekani Kapoor,48,T,A4
2793,1131,Ridhi Walia,25,T,A1
2794,1132,Eshana Mitter,58,F,A1
2795,1132,Qarin Chaudhari,35,T,A2
2796,1132,Niharika Loke,56,M,A3
2797,1132,Michael Bhakta,58,M,A4
2798,1133,Anay Bhargava,23,F,A1
2799,1134,Omisha Thakur,34,M,A1
2800,1134,Max Chacko,16,M,A2
2801,1134,Ishani Ratti,24,F,A3
2802,1135,Aarush Apte,30,T,A1
2803,1135,Victor Dewan,48,F,A2
2804,1135,Waida Dayal,21,F,A3
2805,1136,Aachal Halder,38,T,A1
2806,1137,Yauvani Bajaj,17,M,A1
2807,1138,Adweta Arya,29,M,A1
2808,1138,Jagrati Mital,52,F,A2
2809,1139,Aarini Chacko,18,M,A1
2810,1139,Rajata Ramanathan,30,M,A2
2811,1139,Samarth Banik,63,M,A3
2812,1139,Lopa Narayan,20,F,A4
2813,1140,Lakshmi Palan,37,F,A1
2814,1140,Wazir Borah,26,T,A2
2815,1141,Gaurang Chaudhari,24,M,A1
2816,1141,Lavanya Andra,60,T,A2
2817,1141,Vasatika Malhotra,44,T,A3
2818,1141,Fariq Aurora,38,M,A4
2819,1142,Bimala Morar,61,T,A1
2820,1142,Jairaj Lad,58,M,A2
2821,1142,Champak Pathak,61,M,A3
2822,1142,Darika Sastry,64,F,A4
2823,1143,Abhiram Kumer,23,T,A1
2824,1143,Odika Narula,34,F,A2
2825,1143,Manthan Ganesan,63,F,A3
2826,1144,Shaurya Barman,17,T,A1
2827,1144,Yashvi Varkey,39,T,A2
2828,1144,Prisha Wason,25,F,A3
2829,1145,Theodore Srinivasan,20,T,A1
2830,1146,Hemangini Narayan,45,T,A1
2831,1147,Devansh Manne,43,F,A1
2832,1147,Naksh Sangha,63,M,A2
2833,1147,Ekantika Dara,47,F,A3
2834,1147,Waida Samra,28,M,A4
2835,1148,Deepa Choudhury,46,M,A1
2836,1148,Ridhi Wagle,65,F,A2
2837,1149,Falak Soman,23,T,A1
2838,1149,Orinder Mand,47,M,A2
2839,1150,Varsha Raj,36,T,A1
2840,1150,Chanakya Venkatesh,42,T,A2
2841,1150,Rajata Bawa,52,F,A3
2842,1150,Yashawini Bandi,60,T,A4
2843,1151,Gauri Kanda,56,M,A1
2844,1151,Wyatt Prasad,31,T,A2
2845,1151,Mugdha Sunder,30,M,A3
2846,1151,Hiral Narain,40,F,A4
2847,1152,Maya Baria,21,T,A1
2848,1152,Vedhika Loke,16,F,A2
2849,1153,Nilima Saxena,45,T,A1
2850,1154,Anmol Tank,25,M,A1
2851,1154,Harini Nagarajan,17,M,A2
2852,1154,Gaurav Dutt,27,F,A3
2853,1155,Vanya Vala,17,T,A1
2854,1156,Hemal Butala,56,F,A1
2855,1156,Yamini Bhattacharyya,41,M,A2
2856,1156,Vasudha Prasad,33,T,A3
2857,1157,Pranav Venkatesh,47,T,A1
2858,1157,Zansi Nayar,31,M,A2
2859,1158,Eiravati Bansal,24,F,A1
2860,1158,Anirudh Pathak,33,T,A2
2861,1158,Chavvi Lall,65,M,A3
2862,1158,Damini Kapadia,21,T,A4
2863,1159,Chatura Sur,46,M,A1
2864,1159,Wridesh Misra,43,F,A2
2865,1159,Hiral Kade,60,T,A3
2866,1160,Jatin Nath,52,F,A1
2867,1160,Turvi Sha,65,M,A2
2868,1160,Bhavna Lall,63,F,A3
2869,1160,Ekbal Lala,35,F,A4
2870,1161,Vinaya More,62,T,A1
2871,1161,Maya Walla,25,M,A2
2872,1162,Maanav Yadav,38,F,A1
2873,1162,Kashish Palla,39,M,A2
2874,1163,Nachiket Wali,59,T,A1
2875,1163,Jacob Hari,19,F,A2
2876,1164,Sai Char,51,T,A1
2877,1164,Waida Suresh,41,T,A2
2878,1165,Zarna Kalita,53,T,A1
2879,1166,Harrison Bahl,27,T,A1
2880,1166,Triveni Pall,21,M,A2
2881,1166,Balveer Cheema,44,F,A3
2882,1166,Balendra Rajagopal,44,F,A4
2883,1167,Nachiket Choudhary,31,M,A1
2884,1167,Warjas Samra,33,T,A2
2885,1168,Nikita Bath,16,F,A1
2886,1169,Rishi Amble,33,T,A1
2887,1170,Rachana Ravel,35,F,A1
2888,1170,Dipta Srinivasan,62,T,A2
2889,1170,Riya Bhatnagar,21,F,A3
2890,1170,Zinal Bains,31,M,A4
2891,1171,Hema Golla,47,F,A1
2892,1172,Pushti Chawla,35,T,A1
2893,1173,Vrinda Din,29,F,A1
2894,1173,Damini Ramesh,23,T,A2
2895,1173,Siya Lalla,20,M,A3
2896,1173,Krishna Pradhan,49,F,A4
2897,1174,Hema Chada,36,F,A1
2898,1175,Pushti Varghese,47,T,A1
2899,1175,Harish Yadav,19,T,A2
2900,1176,Yagnesh Issac,17,F,A1
2901,1176,Ekiya Loke,55,M,A2
2902,1176,Gunbir Choudhry,48,F,A3
2903,1177,Vasudha Batra,24,F,A1
2904,1178,Aarnav Subramanian,31,M,A1
2905,1178,Vasudha Bhatti,55,T,A2
2906,1179,Tristan Basu,18,M,A1
2907,1180,Balhaar Naidu,34,T,A1
2908,1181,Gayathri Contractor,34,F,A1
2909,1181,Chatresh Dasgupta,58,F,A2
2910,1181,Kashvi Chaudhry,31,T,A3
2911,1182,Gaurangi Koshy,22,F,A1
2912,1182,Yuvraj Rao,40,M,A2
2913,1182,Harita Garg,51,T,A3
2914,1182,Aarush Dey,30,F,A4
2915,1183,Anya Varkey,20,T,A1
2916,1183,Lohit Kata,60,F,A2
2917,1183,Jhalak Kashyap,51,M,A3
2918,1183,Rehaan Butala,26,F,A4
2919,1184,Zehaan Purohit,40,M,A1
2920,1185,Champak Chakrabarti,19,T,A1
2921,1185,Yash Gulati,58,F,A2
2922,1185,Ganga Pillai,32,T,A3
2923,1185,Advik Kannan,23,F,A4
2924,1186,Dakshesh Mitter,52,F,A1
2925,1187,Ekani Joshi,49,M,A1
2926,1188,Darsh Andra,40,T,A1
2927,1189,Fariq Sodhi,55,F,A1
2928,1189,Chaitanya Kari,19,F,A2
2929,1189,Peter Lalla,29,M,A3
2930,1189,Siya Nath,57,F,A4
2931,1190,Teerth Dada,19,T,A1
2932,1190,Hemangini Ram,17,T,A2
2933,1190,Harita Mann,51,T,A3
2934,1190,Veda Behl,61,F,A4
2935,1191,Hritik Behl,29,F,A1
2936,1191,Urvashi Ramanathan,45,T,A2
2937,1191,Shivani Pathak,55,M,A3
2938,1192,Shivansh Minhas,19,M,A1
2939,1192,Amrita Bakshi,21,T,A2
2940,1192,Advaith Tripathi,16,M,A3
2941,1192,Lajita Wadhwa,26,M,A4
2942,1193,Saanvi Sastry,55,M,A1
2943,1194,Maanas Puri,42,M,A1
2944,1194,Watika Sidhu,17,T,A2
2945,1194,Sachi Boase,18,T,A3
2946,1195,Bachittar Ray,23,F,A1
2947,1195,Bhavna Jaggi,32,F,A2
2948,1196,Ladli Bajaj,29,M,A1
2949,1197,Hemangini De,43,F,A1
2950,1197,Harita Sarma,17,T,A2
2951,1197,Ekantika Dey,53,M,A3
2952,1198,Bhavna Wali,54,T,A1
2953,1199,Inaya Mukhopadhyay,50,T,A1
2954,1199,Abeer Naik,33,M,A2
2955,1199,Sachi Roy,20,M,A3
2956,1200,Pranit Basak,51,F,A1
2957,1200,Kalpit Ganguly,55,F,A2
2958,1200,Zaid Borde,54,M,A3
2959,1201,Samaksh Bose,16,T,A1
2960,1201,Nakul Mukherjee,21,T,A2
2961,1201,Nilima Ghose,31,T,A3
2962,1202,Urishilla Agrawal,45,F,A1
2963,1203,Mason Bail,54,F,A1
2964,1204,Jeevika Magar,29,M,A1
2965,1204,Mitali Majumdar,47,T,A2
2966,1204,Laksh Bir,46,M,A3
2967,1205,Onveer Ravi,20,M,A1
2968,1205,Zayyan Majumdar,38,M,A2
2969,1206,Brinda Gulati,56,F,A1
2970,1206,Agastya Pradhan,28,T,A2
2971,1206,Lucky Khanna,40,F,A3
2972,1206,Mitali Warrior,47,M,A4
2973,1207,Nandini Sunder,57,M,A1
2974,1207,Amrita Wali,38,M,A2
2975,1208,Chaitanya Chhabra,47,T,A1
2976,1208,Watika Subramanian,17,M,A2
2977,1209,Jonathan Khanna,46,T,A1
2978,1209,Manthan Sengupta,35,F,A2
2979,1209,Amruta Hora,46,T,A3
2980,1209,Harini Tiwari,27,F,A4
2981,1210,Pushti Kakar,38,F,A1
2982,1210,Fiyaz Mandal,23,F,A2
2983,1210,Anirudh Shukla,63,M,A3
2984,1210,Tripti Mittal,29,T,A4
2985,1211,Nathan Rajan,51,T,A1
2986,1212,Onveer Kuruvilla,25,M,A1
2987,1212,Rayaan Mohan,28,M,A2
2988,1212,Hema Modi,29,M,A3
2989,1212,Zilmil Tandon,39,T,A4
2990,1213,Anamika Walla,64,F,A1
2991,1213,Chaman Dass,37,M,A2
2992,1213,Urishilla Sahota,35,F,A3
2993,1213,Azaan Bedi,59,F,A4
2994,1214,Bhavna Ganesh,60,T,A1
2995,1215,Bachittar Kant,64,M,A1
2996,1215,Vihaan Bera,42,M,A2
2997,1215,Amrita Bhargava,59,F,A3
2998,1216,Triveni Gour,26,M,A1
2999,1216,Meghana Mukhopadhyay,42,T,A2
3000,1216,Aarna Swamy,37,T,A3
3001,1216,Oviya Arya,33,M,A4
3002,1217,Nakul Yohannan,22,T,A1
3003,1218,Ira Krish,24,T,A1
3004,1219,Warinder Rau,50,M,A1
3005,1219,Advaith Basak,35,F,A2
3006,1220,Siya Thakur,64,F,A1
3007,1220,Zaid Nair,35,F,A2
3008,1220,Abha Ben,52,F,A3
3009,1221,Darsh Sant,20,F,A1
3010,1221,Januja Loyal,16,F,A2
3011,1221,Ronith Mohan,60,M,A3
3012,1221,Mugdha Bahl,40,T,A4
3013,1222,Rudra Kothari,35,F,A1
3014,1222,Timothy Koshy,64,F,A2
3015,1223,Chandresh Golla,20,F,A1
3016,1224,Kavya Halder,40,F,A1
3017,1224,Nakul Bhakta,40,T,A2
3018,1224,Victor Palan,33,M,A3
3019,1225,Jasmit Parikh,24,F,A1
3020,1225,Wishi Bhagat,45,F,A2
3021,1225,Charles Mahajan,21,F,A3
3022,1226,Farhan Dugar,20,T,A1
3023,1227,Vedika Varughese,43,F,A1
3024,1227,Gavin Krish,63,M,A2
3025,1227,Ansh Palla,25,F,A3
3026,1228,Watika Dara,42,T,A1
3027,1229,Qushi Dara,50,T,A1
3028,1229,Krish Borde,62,M,A2
3029,1229,Rachana Khanna,58,T,A3
3030,1229,Karan Andra,32,M,A4
3031,1230,Mitesh Bhakta,52,M,A1
3032,1231,Tanveer Sami,59,T,A1
3033,1231,Yashasvi Basak,28,F,A2
3034,1231,Ikbal Basu,44,M,A3
3035,1231,Bhavani Sahni,29,F,A4
3036,1232,Sarthak Barad,52,T,A1
3037,1233,Indira Chakrabarti,25,T,A1
3038,1234,Lajita Srinivas,44,F,A1
3039,1235,Aarav Choudhury,46,F,A1
3040,1235,Sara Dubey,42,F,A2
3041,1235,Tara Kade,46,T,A3
3042,1235,Osha Mandal,33,F,A4
3043,1236,Zinal Prabhu,24,F,A1
3044,1236,Aadhya Pal,52,M,A2
3045,1236,Samarth Sabharwal,32,F,A3
3046,1237,Shivani Pradhan,58,T,A1
3047,1237,Geetika Swamy,20,M,A2
3048,1237,Frado Sandal,28,M,A3
3049,1237,Irya Sankar,49,T,A4
3050,1238,Gaurav Thakur,65,F,A1
3051,1238,Reva Kadakia,37,M,A2
3052,1238,Amol Bali,50,T,A3
3053,1239,Ryan Chaudhary,22,T,A1
3054,1240,Mitesh Arora,48,M,A1
3055,1241,Geetika Nagi,51,T,A1
3056,1242,Tara Khalsa,56,M,A1
3057,1243,Yuvraj Vora,27,F,A1
3058,1243,Daniel Bala,33,F,A2
3059,1243,Fariq Manne,40,M,A3
3060,1243,Dhriti Dugar,21,M,A4
3061,1244,Yauvani Taneja,47,F,A1
3062,1244,Jagrati Chaudhry,39,M,A2
3063,1244,Naksh Dhillon,55,M,A3
3064,1244,Mohammed Sethi,64,M,A4
3065,1245,Lavanya Sidhu,50,M,A1
3066,1245,Harsh Gour,20,T,A2
3067,1245,Farhan Pillay,43,T,A3
3068,1246,Raagini Bassi,45,F,A1
3069,1247,Anya Sunder,34,F,A1
3070,1247,Lakshmi Hari,54,T,A2
3071,1247,Fitan Narain,43,M,A3
3072,1247,Urvi Raman,52,F,A4
3073,1248,Zayan Yadav,51,F,A1
3074,1248,Rayaan Bobal,26,T,A2
3075,1249,Michael Rai,17,M,A1
3076,1249,Jairaj Lall,20,M,A2
3077,1249,Yuvraj Rege,23,T,A3
3078,1250,Yachana Dash,50,M,A1
3079,1250,Jeremiah Murty,32,F,A2
3080,1250,Luke Modi,38,T,A3
3081,1250,Nimrat Kakar,55,T,A4
3082,1251,Girik Hora,19,T,A1
3083,1251,Zaitra Chawla,60,T,A2
3084,1251,Hemang Muni,38,M,A3
3085,1251,Hema Chada,33,M,A4
3086,1252,Devika Seshadri,47,T,A1
3087,1252,Yadavi Patel,22,M,A2
3088,1252,Aarav Maharaj,64,F,A3
3089,1253,Rudra Cheema,43,M,A1
3090,1253,Irya Ramakrishnan,18,T,A2
3091,1253,Divya Som,57,M,A3
3092,1253,Michael Shankar,18,M,A4
3093,1254,Aarush Karpe,39,F,A1
3094,1254,Hredhaan Karnik,65,F,A2
3095,1254,Bhavya Chakraborty,45,F,A3
3096,1254,Nidhi Mital,22,T,A4
3097,1255,Shravya Panchal,63,F,A1
3098,1255,Dhruv Bath,36,F,A2
3099,1255,Vrinda Ranganathan,18,M,A3
3100,1255,Gagan Bansal,46,F,A4
3101,1256,Upkaar Randhawa,55,F,A1
3102,1256,Lipika Mani,16,T,A2
3103,1256,Darsh Mand,39,F,A3
3104,1256,Bina Verma,41,M,A4
3105,1257,Hredhaan Bakshi,53,F,A1
3106,1257,Tamanna Sidhu,33,T,A2
3107,1257,Ekbal Saxena,59,M,A3
3108,1258,Hredhaan Sampath,21,T,A1
3109,1258,Balhaar Mall,64,M,A2
3110,1259,Ishanvi Natt,18,M,A1
3111,1259,Sara Mammen,19,F,A2
3112,1259,Vincent Kaul,30,F,A3
3113,1260,Varsha Bala,22,F,A1
3114,1260,Vivaan Parsa,58,T,A2
3115,1261,Warinder Chawla,48,F,A1
3116,1261,Tarak Mitter,63,T,A2
3117,1261,Mohammed Mahajan,23,T,A3
3118,1262,Farhan Khurana,60,F,A1
3119,1262,Sai Dash,38,F,A2
3120,1262,Madhavi Sarraf,34,T,A3
3121,1262,Qushi Ahuja,62,F,A4
3122,1263,Lipika Deshpande,43,F,A1
3123,1263,Aryan Ramaswamy,51,T,A2
3124,1264,Vedika Ahluwalia,37,F,A1
3125,1264,Wazir Krishna,41,T,A2
3126,1264,Vaishnavi Chaudhary,64,M,A3
3127,1265,Chanakya Buch,23,T,A1
3128,1266,Ekavir Sharaf,26,T,A1
3129,1266,Aarna Krishnan,58,F,A2
3130,1266,Liam Chahal,19,M,A3
